"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.126,1.011,"10878",1,20,"-1"
"2",0.177,3.149,"10878",1,20,"1"
"3",-0.19,1.179,"10878",2,20,"-1"
"4",-0.528,3.46,"10878",2,20,"1"
"5",-1.35,0.994,"10878",3,20,"-1"
"6",0.892,0.95,"10878",3,20,"1"
