"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.188,2.206,"11454",1,500,"-1",71
"2",1.781,2.506,"11454",1,500,"1",71
"3",-2.872,2.984,"11454",1,500,"-1",70
"4",4.987,1.135,"11454",1,500,"1",70
"5",-0.578,0.67,"11454",1,500,"-1",69
"6",1.095,0.634,"11454",1,500,"1",69
"7",-4.302,2.52,"11454",1,500,"-1",68
"8",2.669,2.718,"11454",1,500,"1",68
"9",-0.381,1.315,"11454",1,500,"-1",67
"10",2.743,0.439,"11454",1,500,"1",67
"11",-0.495,0.919,"11454",1,500,"-1",66
"12",2.524,0.995,"11454",1,500,"1",66
"13",-3.738,2.563,"11454",1,500,"-1",65
"14",3.212,2.331,"11454",1,500,"1",65
"15",-1.843,3.21,"11454",1,500,"-1",64
"16",5.283,2.501,"11454",1,500,"1",64
"17",-4.381,1.948,"11454",1,500,"-1",63
"18",1.139,1.229,"11454",1,500,"1",63
"19",-0.868,0.849,"11454",1,500,"-1",62
"20",1.902,1.237,"11454",1,500,"1",62
"21",-0.3,2.957,"11454",1,500,"-1",61
"22",5.971,1.344,"11454",1,500,"1",61
"23",-6.488,2.974,"11454",1,500,"-1",60
"24",0.452,1.313,"11454",1,500,"1",60
"25",-5.218,1.138,"11454",1,500,"-1",59
"26",0.444,2.05,"11454",1,500,"1",59
"27",-2.299,1.142,"11454",1,500,"-1",58
"28",2.003,1.642,"11454",1,500,"1",58
"29",-3.387,1.865,"11454",1,500,"-1",57
"30",2.585,2.067,"11454",1,500,"1",57
"31",-7.163,1.994,"11454",1,500,"-1",55
"32",2.584,3.189,"11454",1,500,"1",55
"33",-6.915,1.891,"11454",1,500,"-1",54
"34",-0.488,2.252,"11454",1,500,"1",54
"35",-4.067,2.331,"11454",1,500,"-1",53
"36",2.537,2.652,"11454",1,500,"1",53
"37",-3.221,2.133,"11454",1,500,"-1",52
"38",5.676,2.643,"11454",1,500,"1",52
"39",-0.085,0.141,"11454",1,500,"-1",51
"40",0.229,0.806,"11454",1,500,"1",51
"41",-6.4,0.996,"11454",1,500,"-1",50
"42",0.66,2.08,"11454",1,500,"1",50
"43",-1.531,3.552,"11454",1,500,"-1",49
"44",0.615,1.058,"11454",1,500,"1",49
"45",-2.367,0.974,"11454",1,500,"-1",48
"46",1.722,1.55,"11454",1,500,"1",48
"47",-3.892,1.073,"11454",1,500,"-1",47
"48",0.78,2.16,"11454",1,500,"1",47
"49",-3.985,2.204,"11454",1,500,"-1",46
"50",1.304,2.322,"11454",1,500,"1",46
"51",-2.719,2.417,"11454",1,500,"-1",45
"52",3.585,2.663,"11454",1,500,"1",45
"53",-2.984,0.704,"11454",1,500,"-1",44
"54",-0.57,0.844,"11454",1,500,"1",44
"55",-4.158,0.871,"11454",1,500,"-1",43
"56",1.128,1.686,"11454",1,500,"1",43
"57",-0.291,1.394,"11454",1,500,"-1",42
"58",4.738,2.123,"11454",1,500,"1",42
"59",-6.469,7.821,"11454",1,500,"-1",41
"60",1.098,2.198,"11454",1,500,"1",41
"61",-8.945,1.241,"11454",1,500,"-1",40
"62",-2.714,2.05,"11454",1,500,"1",40
"63",-7.547,1.78,"11454",1,500,"-1",39
"64",1.63,4.107,"11454",1,500,"1",39
"65",-2.075,0.838,"11454",1,500,"-1",38
"66",0.702,0.703,"11454",1,500,"1",38
"67",-1.976,2.053,"11454",1,500,"-1",37
"68",3.042,1.441,"11454",1,500,"1",37
"69",0.142,1.884,"11454",1,500,"-1",36
"70",4.221,1.095,"11454",1,500,"1",36
"71",0.199,2.796,"11454",1,500,"-1",35
"72",5.591,1.833,"11454",1,500,"1",35
"73",-3.895,1.008,"11454",1,500,"-1",34
"74",2.136,2.065,"11454",1,500,"1",34
"75",-7.555,3.855,"11454",1,500,"-1",33
"76",3.29,3.444,"11454",1,500,"1",33
"77",-2.397,1.621,"11454",1,500,"-1",31
"78",2.302,1.817,"11454",1,500,"1",31
"79",0.641,0.567,"11454",1,500,"-1",30
"80",1.712,4.837,"11454",1,500,"1",30
"81",-4.868,1.198,"11454",1,500,"-1",29
"82",0.859,2.113,"11454",1,500,"1",29
"83",-1.98,2.839,"11454",1,500,"-1",28
"84",4.635,1.874,"11454",1,500,"1",28
"85",-1.416,0.661,"11454",1,500,"-1",27
"86",0.142,0.644,"11454",1,500,"1",27
"87",-0.45,0.383,"11454",1,500,"-1",26
"88",1.087,0.658,"11454",1,500,"1",26
"89",-5.642,2.732,"11454",1,500,"-1",25
"90",4.076,3.839,"11454",1,500,"1",25
"91",-1.75,1.907,"11454",1,500,"-1",24
"92",2.464,6.184,"11454",1,500,"1",24
"93",-2.114,2.261,"11454",1,500,"-1",23
"94",3.705,2.136,"11454",1,500,"1",23
"95",-2.301,1.052,"11454",1,500,"-1",22
"96",0.507,0.634,"11454",1,500,"1",22
"97",-2.635,1.746,"11454",1,500,"-1",21
"98",1.576,1.202,"11454",1,500,"1",21
"99",-1.054,0.507,"11454",1,500,"-1",20
"100",0.665,0.576,"11454",1,500,"1",20
"101",0.42,2.316,"11454",1,500,"-1",19
"102",10.488,3.17,"11454",1,500,"1",19
"103",-1.587,1.532,"11454",1,500,"-1",18
"104",2.911,1.387,"11454",1,500,"1",18
"105",-2.622,0.673,"11454",1,500,"-1",17
"106",1.397,1.39,"11454",1,500,"1",17
"107",-1.166,3.523,"11454",1,500,"-1",16
"108",0.447,0.773,"11454",1,500,"1",16
"109",-0.442,4.102,"11454",1,500,"-1",15
"110",10.86,2.159,"11454",1,500,"1",15
"111",-1.121,1.996,"11454",1,500,"-1",13
"112",2.086,7.154,"11454",1,500,"1",13
"113",-2.961,6.764,"11454",1,500,"-1",12
"114",11.218,3.3,"11454",1,500,"1",12
"115",-6.846,2.101,"11454",1,500,"-1",11
"116",0.264,2.742,"11454",1,500,"1",11
"117",-2.83,2.087,"11454",1,500,"-1",10
"118",2.684,2.086,"11454",1,500,"1",10
"119",-0.366,0.554,"11454",1,500,"-1",9
"120",3.897,1.407,"11454",1,500,"1",9
"121",-2.754,3.695,"11454",1,500,"-1",8
"122",6.1,1.826,"11454",1,500,"1",8
"123",0.055,5.417,"11454",1,500,"-1",7
"124",12.866,1.229,"11454",1,500,"1",7
"125",0.978,0.766,"11454",1,500,"-1",6
"126",3.646,0.743,"11454",1,500,"1",6
"127",-1.221,1.521,"11454",1,500,"-1",5
"128",3.313,1.31,"11454",1,500,"1",5
"129",-3.346,0.821,"11454",1,500,"-1",4
"130",0.693,1.792,"11454",1,500,"1",4
"131",-2.858,3.146,"11454",1,500,"-1",3
"132",5.604,4.109,"11454",1,500,"1",3
"133",-2.481,2.864,"11454",1,500,"-1",2
"134",5.594,3.48,"11454",1,500,"1",2
"135",-1.017,0.517,"11454",1,500,"-1",1
"136",1.449,1.071,"11454",1,500,"1",1
