"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-7.5,2.205,"11296",1,500,"-1",21
"2",0.492,3.662,"11296",1,500,"1",21
"3",-5.459,1.137,"11296",1,500,"-1",20
"4",1.744,2.611,"11296",1,500,"1",20
"5",-1.454,2.023,"11296",1,500,"-1",19
"6",5.216,0.92,"11296",1,500,"1",19
"7",-3.209,0.888,"11296",1,500,"-1",18
"8",-0.493,0.959,"11296",1,500,"1",18
"9",-2.815,1.126,"11296",1,500,"-1",17
"10",1.017,1.329,"11296",1,500,"1",17
"11",-1.731,2.612,"11296",1,500,"-1",15
"12",5.195,1.788,"11296",1,500,"1",15
"13",-2.245,1.635,"11296",1,500,"-1",13
"14",2.232,2.378,"11296",1,500,"1",13
"15",-2.533,2.674,"11296",1,500,"-1",12
"16",4.317,3.074,"11296",1,500,"1",12
"17",-2.354,3.14,"11296",1,500,"-1",11
"18",4.241,1.589,"11296",1,500,"1",11
"19",-4.136,0.888,"11296",1,500,"-1",10
"20",1.932,1.664,"11296",1,500,"1",10
"21",-3.482,1.2,"11296",1,500,"-1",9
"22",1.586,2.754,"11296",1,500,"1",9
"23",-2.474,1.209,"11296",1,500,"-1",8
"24",1.726,1.114,"11296",1,500,"1",8
"25",-5.823,4.175,"11296",1,500,"-1",7
"26",6.956,4.508,"11296",1,500,"1",7
"27",-2.141,4.856,"11296",1,500,"-1",6
"28",8.666,1.959,"11296",1,500,"1",6
"29",-1.842,2.827,"11296",1,500,"-1",5
"30",-0.241,0.696,"11296",1,500,"1",5
"31",-7.236,1.662,"11296",1,500,"-1",4
"32",1.268,3.021,"11296",1,500,"1",4
"33",-1.893,1.872,"11296",1,500,"-1",3
"34",2.641,1.5,"11296",1,500,"1",3
"35",-3.072,2.198,"11296",1,500,"-1",2
"36",3.12,1.761,"11296",1,500,"1",2
"37",0.134,0.351,"11296",1,500,"-1",1
"38",2.975,1.176,"11296",1,500,"1",1
