"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.728,1.115,"11295",1,20,"-1"
"2",0.894,2.729,"11295",1,20,"1"
"3",0.035,0.687,"11295",2,20,"-1"
"4",0.008,2.053,"11295",2,20,"1"
"5",-0.085,0.685,"11295",3,20,"-1"
"6",-0.043,1.975,"11295",3,20,"1"
