"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.151,1.016,"10503",1,20,"-1"
"2",0.294,3.115,"10503",1,20,"1"
"3",-0.308,1.059,"10503",2,20,"-1"
"4",0.495,3.048,"10503",2,20,"1"
"5",-0.537,1.046,"10503",3,20,"-1"
"6",1.802,0.949,"10503",3,20,"1"
"7",-0.359,1.11,"10503",4,20,"-1"
"8",1.169,2.788,"10503",4,20,"1"
"9",-1.071,1.064,"10503",5,20,"-1"
"10",0.98,0.886,"10503",5,20,"1"
"11",-1.004,0.918,"10503",6,20,"-1"
"12",0.727,0.862,"10503",6,20,"1"
