"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-6.267,2.07,"9746",1,500,"-1",75
"2",1.2,2.52,"9746",1,500,"1",75
"3",-4.423,6.765,"9746",1,500,"-1",74
"4",13.048,1.237,"9746",1,500,"1",74
"5",-4.153,4.483,"9746",1,500,"-1",73
"6",11.656,4.484,"9746",1,500,"1",73
"7",0.549,1.08,"9746",1,500,"-1",72
"8",5.33,1.206,"9746",1,500,"1",72
"9",-4.512,3.086,"9746",1,500,"-1",71
"10",2.858,3.156,"9746",1,500,"1",71
"11",0.11,0.947,"9746",1,500,"-1",70
"12",2.923,4.134,"9746",1,500,"1",70
"13",-5.068,3.735,"9746",1,500,"-1",69
"14",3.647,3.336,"9746",1,500,"1",69
"15",-0.008,2.221,"9746",1,500,"-1",68
"16",12.033,3.399,"9746",1,500,"1",68
"17",-4.062,1.686,"9746",1,500,"-1",67
"18",1.831,2.319,"9746",1,500,"1",67
"19",-6.41,2.484,"9746",1,500,"-1",66
"20",1.541,2.349,"9746",1,500,"1",66
"21",-5.257,0.826,"9746",1,500,"-1",65
"22",-1.841,1.568,"9746",1,500,"1",65
"23",-1.773,1.129,"9746",1,500,"-1",64
"24",2.121,1.233,"9746",1,500,"1",64
"25",-1.903,1.617,"9746",1,500,"-1",63
"26",-0.472,6.124,"9746",1,500,"1",63
"27",-0.114,0.82,"9746",1,500,"-1",62
"28",2.622,0.847,"9746",1,500,"1",62
"29",-6.738,1.242,"9746",1,500,"-1",61
"30",0.152,3.294,"9746",1,500,"1",61
"31",-0.931,1.845,"9746",1,500,"-1",60
"32",4.639,1.259,"9746",1,500,"1",60
"33",-3.121,0.54,"9746",1,500,"-1",59
"34",-1.005,0.893,"9746",1,500,"1",59
"35",-4.836,2.957,"9746",1,500,"-1",58
"36",3.173,2.414,"9746",1,500,"1",58
"37",-3.141,2.984,"9746",1,500,"-1",57
"38",5.311,2.745,"9746",1,500,"1",57
"39",-1.396,2.947,"9746",1,500,"-1",55
"40",5.672,1.114,"9746",1,500,"1",55
"41",0.329,1.945,"9746",1,500,"-1",54
"42",2.112,6.8,"9746",1,500,"1",54
"43",-10.989,2.89,"9746",1,500,"-1",53
"44",-1.813,1.972,"9746",1,500,"1",53
"45",-3.409,0.753,"9746",1,500,"-1",52
"46",0.352,1.473,"9746",1,500,"1",52
"47",-8.293,2.44,"9746",1,500,"-1",51
"48",2.439,4.272,"9746",1,500,"1",51
"49",-4.649,1.133,"9746",1,500,"-1",50
"50",1.919,1.829,"9746",1,500,"1",50
"51",-3.431,1.83,"9746",1,500,"-1",49
"52",2.707,2.409,"9746",1,500,"1",49
"53",0.408,1.336,"9746",1,500,"-1",48
"54",3.706,0.81,"9746",1,500,"1",48
"55",-0.888,2.32,"9746",1,500,"-1",47
"56",7.888,3.133,"9746",1,500,"1",47
"57",-6.239,1.044,"9746",1,500,"-1",46
"58",0.073,1.931,"9746",1,500,"1",46
"59",-5.339,1.248,"9746",1,500,"-1",45
"60",-0.714,1.96,"9746",1,500,"1",45
"61",-2.489,0.997,"9746",1,500,"-1",44
"62",-0.284,0.634,"9746",1,500,"1",44
"63",-1.561,2.224,"9746",1,500,"-1",43
"64",3.094,1.068,"9746",1,500,"1",43
"65",-2.572,1.487,"9746",1,500,"-1",42
"66",3.719,1.277,"9746",1,500,"1",42
"67",-2.688,1.186,"9746",1,500,"-1",41
"68",1.327,1.523,"9746",1,500,"1",41
"69",-4.305,3.262,"9746",1,500,"-1",40
"70",4.994,2.762,"9746",1,500,"1",40
"71",-0.865,1.389,"9746",1,500,"-1",39
"72",2.595,1.181,"9746",1,500,"1",39
"73",-0.675,3.515,"9746",1,500,"-1",38
"74",0.911,1.106,"9746",1,500,"1",38
"75",-0.531,0.695,"9746",1,500,"-1",37
"76",3.305,0.844,"9746",1,500,"1",37
"77",-3.065,2.417,"9746",1,500,"-1",36
