"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.128,0.968,"10382",1,20,"-1"
"2",0.285,2.881,"10382",1,20,"1"
"3",-0.086,0.994,"10382",2,20,"-1"
"4",2.65,0.457,"10382",2,20,"1"
