"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.235,1.142,"9530",1,20,"-1"
"2",0.403,3.668,"9530",1,20,"1"
"3",-0.007,0.796,"9530",2,20,"-1"
"4",0.558,2.484,"9530",2,20,"1"
"5",-0.843,0.909,"9530",3,20,"-1"
"6",0.967,0.772,"9530",3,20,"1"
"7",-0.758,0.851,"9530",4,20,"-1"
"8",1.403,1.107,"9530",4,20,"1"
