"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","9529",1,20,1.63135117394636,2.11782048429922,7.34747585636419,8.59785304149104,15.9453288978552,0.0993072476830115,3.47456062498919,14.6556698626403
"2","9529",2,20,1.51070351925192,2.00485521737686,5.90563041412476,6.36396103067893,12.2695914448037,0.802148363735455,3.65862097537188,11.4439074118843
"3","9529",3,20,1.33265249895725,1.81761640659277,6.78292288732831,6.69940051147221,13.4823233988005,0.00930207371112286,4.44345781484864,12.4868495025725
"4","9529",4,20,1.27296544633384,1.61512172534921,4.97946603233855,5.1605375244235,10.140003556762,0.559540956824875,2.85368104296902,8.44932752741549
"5","9529",5,20,1.38905649811716,1.76657357499126,5.6222554279898,4.88093530091974,10.5031907289095,0.0552651549394945,2.87767264316653,9.48698744607395
"6","9529",6,20,1.5094922195343,2.07938775865353,6.1279461598427,7.98489954161321,14.1128457014559,0.796673445549741,4.62505297642294,12.9620109841645
"7","9529",7,20,1.14383135686169,1.47330237284886,4.91152490811934,4.73611330425799,9.64763821237733,0.414495666397976,3.25641536924604,8.1796691108346
"8","9529",8,20,1.19004989709349,1.56000997429122,5.65945330970282,4.27437366993927,9.93382697964209,0.0875262649383963,3.79733935490679,9.10384871152691
"9","9529",9,20,1.03261909839126,1.34808755509277,2.82451775573927,4.43760156980187,7.26211932554113,0.947743010578217,3.26630320445387,6.22945529143254
"10","9529",10,20,1.21903720570877,1.6041054301433,5.65685424949238,3.19316245627257,8.85001670576495,-1.02986382644978,4.10304448311864,8.06855857044128
"11","9529",11,20,1.14299268615166,1.53731828743116,5.04205840318974,3.45705358827354,8.49911199146329,-0.849023358515735,3.92457234875874,7.78942470387799
"12","9529",12,20,1.23202594095472,1.62116401526947,5.74510548260317,4.83318397742805,10.5782894600312,-0.207404881854538,3.66855396128621,9.08345330897506
"13","9529",13,20,1.09308715316534,1.4306374400079,2.79999999999998,5.65945330970279,8.45945330970277,0.893866976584381,4.08387533890683,7.53176304361874
