"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.245,1.01,"11104",1,20,"-1"
"2",0.692,2.974,"11104",1,20,"1"
"3",-0.266,0.598,"11104",2,20,"-1"
"4",1.322,1.785,"11104",2,20,"1"
