"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.856779644698961,0.143220355301039,0.167770432086979,0.832229567913021,"9737",1,500,"sign",1
"2",1,0,1,0,"9737",1,500,"gaussian",1
"3",0.961265168912723,0.0387348310872774,0.00624396651124127,0.993756033488759,"9737",1,500,"sign",2
"4",0.891666666666667,0.108333333333333,0.194029850746269,0.805970149253731,"9737",1,500,"gaussian",2
"5",0.921176069573969,0.0788239304260308,0.050144710833332,0.949855289166668,"9737",1,500,"sign",3
"6",0.818181818181818,0.181818181818182,0.0357142857142857,0.964285714285714,"9737",1,500,"gaussian",3
"7",0.940251590951077,0.059748409048923,0.0190841076422965,0.980915892357703,"9737",1,500,"sign",4
"8",0.916666666666667,0.0833333333333333,0.0588235294117647,0.941176470588235,"9737",1,500,"gaussian",4
"9",0.68068307573126,0.319316924268741,0.350107516757513,0.649892483242487,"9737",1,500,"sign",5
"10",1,0,0.2,0.8,"9737",1,500,"gaussian",5
"11",0.921845912894127,0.0781540871058726,0.0435397781773806,0.956460221822619,"9737",1,500,"sign",6
"12",0.836363636363636,0.163636363636364,0.157894736842105,0.842105263157895,"9737",1,500,"gaussian",6
"13",0.916060259250378,0.0839397407496216,0.0502570214850388,0.949742978514961,"9737",1,500,"sign",7
"14",0.941176470588235,0.0588235294117647,0.307692307692308,0.692307692307692,"9737",1,500,"gaussian",7
"15",0.838229916679312,0.161770083320688,0.242760326475564,0.757239673524436,"9737",1,500,"sign",8
"16",0.782608695652174,0.217391304347826,0.3,0.7,"9737",1,500,"gaussian",8
"17",0.940222366280553,0.0597776337194467,0.109478957704386,0.890521042295614,"9737",1,500,"sign",9
"18",0.894736842105263,0.105263157894737,0.0909090909090909,0.909090909090909,"9737",1,500,"gaussian",9
"19",0.96875,0.03125,0.117647058823529,0.88235294117647,"9737",1,500,"sign",10
"20",0.909090909090909,0.0909090909090909,0.0833333333333333,0.916666666666667,"9737",1,500,"gaussian",10
"21",0.925412938647395,0.0745870613526051,0.0584157028543844,0.941584297145616,"9737",1,500,"sign",11
"22",0.833333333333333,0.166666666666667,0.142857142857143,0.857142857142857,"9737",1,500,"gaussian",11
"23",0.944296558512893,0.0557034414871068,0.044294115630042,0.955705884369958,"9737",1,500,"sign",12
"24",0.887323943661972,0.112676056338028,0.150943396226415,0.849056603773585,"9737",1,500,"gaussian",12
"25",0.999999987055376,1.2944624601213e-08,0.0781855620003936,0.921814437999606,"9737",1,500,"sign",13
"26",0.857142857142857,0.142857142857143,0.333333333333333,0.666666666666667,"9737",1,500,"gaussian",13
"27",0.976174985952776,0.0238250140472237,0.0205817800254068,0.979418219974593,"9737",1,500,"sign",14
"28",0.923076923076923,0.0769230769230769,0.0701754385964912,0.929824561403509,"9737",1,500,"gaussian",14
"29",0.850750053320478,0.149249946679522,0.0866648408493194,0.91333515915068,"9737",1,500,"sign",15
"30",0.852941176470588,0.147058823529412,0.217391304347826,0.782608695652174,"9737",1,500,"gaussian",15
"31",0.949468924934233,0.0505310750657674,0.0415486769300647,0.958451323069935,"9737",1,500,"sign",16
"32",0.925925925925926,0.0740740740740741,0.166666666666667,0.833333333333333,"9737",1,500,"gaussian",16
"33",0.949902789989508,0.0500972100104923,5.88239075817756e-09,0.999999994117609,"9737",1,500,"sign",18
"34",0.75,0.25,0.125,0.875,"9737",1,500,"gaussian",18
"35",0.999999998503204,1.49679557987686e-09,0.0625001505614484,0.937499849438552,"9737",1,500,"sign",19
"36",0.857142857142857,0.142857142857143,0.133333333333333,0.866666666666667,"9737",1,500,"gaussian",19
"37",0.953116412134363,0.0468835878656371,0.0331665739207711,0.966833426079229,"9737",1,500,"sign",20
"38",0.727272727272727,0.272727272727273,0.0697674418604651,0.930232558139535,"9737",1,500,"gaussian",20
"39",0.915273324779762,0.0847266752202375,0.0763707831439871,0.923629216856013,"9737",1,500,"sign",22
"40",1,0,0,1,"9737",1,500,"gaussian",22
"41",0.963716227236084,0.0362837727639163,0.0430139194217199,0.95698608057828,"9737",1,500,"sign",23
"42",0.741935483870968,0.258064516129032,0.103896103896104,0.896103896103896,"9737",1,500,"gaussian",23
"43",0.964432945069327,0.0355670549306725,0.0879599820968057,0.912040017903194,"9737",1,500,"sign",24
"44",0.970588235294118,0.0294117647058824,0.166666666666667,0.833333333333333,"9737",1,500,"gaussian",24
"45",0.880987211668205,0.119012788331795,0.0443075365578096,0.95569246344219,"9737",1,500,"sign",25
"46",0.733333333333333,0.266666666666667,0.235294117647059,0.764705882352941,"9737",1,500,"gaussian",25
"47",0.885535967304227,0.114464032695773,0.0519558079490741,0.948044192050926,"9737",1,500,"sign",26
"48",0.882352941176471,0.117647058823529,0.16,0.84,"9737",1,500,"gaussian",26
"49",0.969944830541392,0.0300551694586079,0.0951639715933612,0.904836028406639,"9737",1,500,"sign",27
"50",0.947368421052632,0.0526315789473684,0.15,0.85,"9737",1,500,"gaussian",27
"51",0.921187626367923,0.0788123736320769,0.0492419151121942,0.950758084887806,"9737",1,500,"sign",28
"52",0.875,0.125,0.444444444444444,0.555555555555556,"9737",1,500,"gaussian",28
"53",0.954985110271849,0.0450148897281506,0.0584414116521225,0.941558588347878,"9737",1,500,"sign",29
"54",0.839285714285714,0.160714285714286,0.103448275862069,0.896551724137931,"9737",1,500,"gaussian",29
