"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-7.718,1.304,"11252",1,500,"-1",20
"2",0.67,3.219,"11252",1,500,"1",20
"3",-2.939,2.389,"11252",1,500,"-1",18
"4",3.307,2.099,"11252",1,500,"1",18
"5",-1.365,3.068,"11252",1,500,"-1",17
"6",5.243,1.853,"11252",1,500,"1",17
"7",-1.253,1.709,"11252",1,500,"-1",16
"8",1.827,1,"11252",1,500,"1",16
"9",-2.742,2.834,"11252",1,500,"-1",15
"10",3.06,2.027,"11252",1,500,"1",15
"11",-5.919,1.25,"11252",1,500,"-1",14
"12",-1.771,1.212,"11252",1,500,"1",14
"13",-2.064,3.481,"11252",1,500,"-1",13
"14",-0.841,0.887,"11252",1,500,"1",13
"15",-1.614,0.924,"11252",1,500,"-1",12
"16",0.805,0.99,"11252",1,500,"1",12
"17",-2.603,1.12,"11252",1,500,"-1",11
"18",0.691,1.05,"11252",1,500,"1",11
"19",-1.476,1.922,"11252",1,500,"-1",10
"20",2.49,1.175,"11252",1,500,"1",10
"21",-0.76,2.506,"11252",1,500,"-1",9
"22",6.29,0.579,"11252",1,500,"1",9
"23",-5.532,1.676,"11252",1,500,"-1",8
"24",0.624,2.914,"11252",1,500,"1",8
"25",-0.409,1.388,"11252",1,500,"-1",7
"26",3.111,0.884,"11252",1,500,"1",7
"27",1.052,1.8,"11252",1,500,"-1",6
"28",8.943,2.535,"11252",1,500,"1",6
"29",-8.208,1.984,"11252",1,500,"-1",5
"30",-2.341,1.269,"11252",1,500,"1",5
"31",-5.198,1.605,"11252",1,500,"-1",4
"32",0.427,2.551,"11252",1,500,"1",4
"33",-0.849,0.897,"11252",1,500,"-1",3
"34",-0.738,5.307,"11252",1,500,"1",3
"35",-1.783,6.249,"11252",1,500,"-1",2
"36",-1.691,1.334,"11252",1,500,"1",2
"37",-0.608,0.88,"11252",1,500,"-1",1
"38",2.393,0.893,"11252",1,500,"1",1
