"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.118,1.064,"11033",1,20,"-1"
"2",0.628,2.818,"11033",1,20,"1"
"3",-0.103,0.97,"11033",2,20,"-1"
"4",-0.561,3.036,"11033",2,20,"1"
"5",-0.368,0.952,"11033",3,20,"-1"
"6",2.024,1.037,"11033",3,20,"1"
