"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.235,2.142,"9946",1,500,"-1",33
"2",1.478,2.585,"9946",1,500,"1",33
"3",-3.301,0.647,"9946",1,500,"-1",31
"4",-1.647,0.722,"9946",1,500,"1",31
"5",-3.919,2.215,"9946",1,500,"-1",30
"6",4.216,2.997,"9946",1,500,"1",30
"7",-1.115,1.05,"9946",1,500,"-1",29
"8",1.033,0.647,"9946",1,500,"1",29
"9",-1.796,1.011,"9946",1,500,"-1",27
"10",1.257,1.315,"9946",1,500,"1",27
"11",-3.986,1.791,"9946",1,500,"-1",26
"12",0.467,0.938,"9946",1,500,"1",26
"13",2.189,2.278,"9946",1,500,"-1",25
"14",6.321,1.03,"9946",1,500,"1",25
"15",-1.196,0.969,"9946",1,500,"-1",24
"16",1.792,1.064,"9946",1,500,"1",24
"17",-3.497,2.53,"9946",1,500,"-1",23
"18",2.101,1.689,"9946",1,500,"1",23
"19",-0.435,1.023,"9946",1,500,"-1",22
"20",2.81,1.125,"9946",1,500,"1",22
"21",0.195,0.62,"9946",1,500,"-1",21
"22",2.816,1.317,"9946",1,500,"1",21
"23",-1.708,1.303,"9946",1,500,"-1",20
"24",1.83,1.362,"9946",1,500,"1",20
"25",-2.795,6.609,"9946",1,500,"-1",19
"26",0.015,1.123,"9946",1,500,"1",19
"27",-1.589,2.181,"9946",1,500,"-1",18
"28",3.334,1.4,"9946",1,500,"1",18
"29",-1.94,1.677,"9946",1,500,"-1",17
"30",2.339,1.721,"9946",1,500,"1",17
"31",-0.218,0.396,"9946",1,500,"-1",16
"32",1.247,0.661,"9946",1,500,"1",16
"33",-2.241,0.934,"9946",1,500,"-1",15
"34",0.188,0.988,"9946",1,500,"1",15
"35",-2.082,1.285,"9946",1,500,"-1",14
"36",1.788,1.273,"9946",1,500,"1",14
"37",-1.669,0.401,"9946",1,500,"-1",13
"38",-0.285,0.438,"9946",1,500,"1",13
"39",-4.038,2.661,"9946",1,500,"-1",12
"40",3.713,2.858,"9946",1,500,"1",12
"41",-1.014,2.453,"9946",1,500,"-1",11
"42",5.102,1.881,"9946",1,500,"1",11
"43",-1.477,3.924,"9946",1,500,"-1",10
"44",5.988,1.395,"9946",1,500,"1",10
"45",-3.51,2.747,"9946",1,500,"-1",9
"46",4.576,1.99,"9946",1,500,"1",9
"47",-2.5,3.613,"9946",1,500,"-1",8
"48",1.156,0.811,"9946",1,500,"1",8
"49",-4.12,2.736,"9946",1,500,"-1",7
"50",3.092,3.828,"9946",1,500,"1",7
"51",0.858,0.623,"9946",1,500,"-1",6
"52",4.086,0.837,"9946",1,500,"1",6
"53",-0.906,0.715,"9946",1,500,"-1",5
"54",1.755,0.843,"9946",1,500,"1",5
"55",-2.24,1.902,"9946",1,500,"-1",4
"56",3.491,1.75,"9946",1,500,"1",4
"57",-9.446,1.39,"9946",1,500,"-1",3
"58",1.949,3.365,"9946",1,500,"1",3
"59",-0.948,0.775,"9946",1,500,"-1",2
"60",1.739,0.725,"9946",1,500,"1",2
"61",-5.507,1.373,"9946",1,500,"-1",1
"62",-1.372,1.095,"9946",1,500,"1",1
