"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.281,4.404,"11122",1,500,"-1",26
"2",-0.027,0.912,"11122",1,500,"1",26
"3",-0.558,1.23,"11122",1,500,"-1",25
"4",3.497,1.284,"11122",1,500,"1",25
"5",-2.596,1.828,"11122",1,500,"-1",24
"6",3.526,1.985,"11122",1,500,"1",24
"7",-3.342,1.62,"11122",1,500,"-1",23
"8",2.924,2.194,"11122",1,500,"1",23
"9",-4.503,1.982,"11122",1,500,"-1",22
"10",1.244,3.076,"11122",1,500,"1",22
"11",-2.714,2.05,"11122",1,500,"-1",21
"12",3.11,2.537,"11122",1,500,"1",21
"13",-0.382,1.471,"11122",1,500,"-1",20
"14",2.509,3.004,"11122",1,500,"1",20
"15",-7.46,1.724,"11122",1,500,"-1",19
"16",2.767,3.2,"11122",1,500,"1",19
"17",0.633,1.378,"11122",1,500,"-1",18
"18",4.98,1.259,"11122",1,500,"1",18
"19",-3.413,1.677,"11122",1,500,"-1",17
"20",1.3,1.568,"11122",1,500,"1",17
"21",-2.334,2.089,"11122",1,500,"-1",16
"22",2.88,1.18,"11122",1,500,"1",16
"23",-3.552,1.252,"11122",1,500,"-1",14
"24",1.181,2.272,"11122",1,500,"1",14
"25",-0.862,0.903,"11122",1,500,"-1",13
"26",2.966,1.229,"11122",1,500,"1",13
"27",-2.857,1.465,"11122",1,500,"-1",12
"28",1.341,1.661,"11122",1,500,"1",12
"29",-1.642,3.339,"11122",1,500,"-1",11
"30",5.802,2.13,"11122",1,500,"1",11
"31",-3.108,0.71,"11122",1,500,"-1",10
"32",0.888,2.028,"11122",1,500,"1",10
"33",-8.167,1.943,"11122",1,500,"-1",9
"34",0.498,3.084,"11122",1,500,"1",9
"35",-2.672,6.924,"11122",1,500,"-1",8
"36",2.22,2.573,"11122",1,500,"1",8
"37",-0.629,1.961,"11122",1,500,"-1",7
"38",5.279,1.229,"11122",1,500,"1",7
"39",0.28,0.514,"11122",1,500,"-1",6
"40",1.654,0.544,"11122",1,500,"1",6
"41",-1.433,1.002,"11122",1,500,"-1",5
"42",-0.41,4.871,"11122",1,500,"1",5
"43",-6.162,1.813,"11122",1,500,"-1",4
"44",0.098,2.468,"11122",1,500,"1",4
"45",-4.659,0.738,"11122",1,500,"-1",3
"46",-1.079,1.419,"11122",1,500,"1",3
"47",-1.922,2.023,"11122",1,500,"-1",2
"48",3.788,2.505,"11122",1,500,"1",2
"49",2.523,1.464,"11122",1,500,"-1",1
"50",7.86,0.958,"11122",1,500,"1",1
