"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.25,1.026,"10938",1,20,"-1"
"2",0.209,2.938,"10938",1,20,"1"
"3",-1.241,0.982,"10938",2,20,"-1"
"4",1.037,1.199,"10938",2,20,"1"
"5",-0.69,1.293,"10938",3,20,"-1"
"6",2.156,1.54,"10938",3,20,"1"
"7",-1.987,1.097,"10938",4,20,"-1"
"8",0.635,1.206,"10938",4,20,"1"
"9",-0.565,0.537,"10938",5,20,"-1"
"10",0.582,1.495,"10938",5,20,"1"
"11",-0.908,0.812,"10938",6,20,"-1"
"12",0.85,0.778,"10938",6,20,"1"
