"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.236,1.02,"10419",1,20,"-1"
"2",0.377,2.946,"10419",1,20,"1"
"3",-0.965,1.2,"10419",2,20,"-1"
"4",1.586,1.229,"10419",2,20,"1"
"5",-0.312,0.876,"10419",3,20,"-1"
"6",0.959,2.371,"10419",3,20,"1"
"7",-0.199,0.84,"10419",4,20,"-1"
"8",0.61,2.412,"10419",4,20,"1"
