"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","11398",1,20,1.6097730149948,2.11595776514975,6.74249473242804,8.68656198402133,15.4290567164494,0.375565036409067,3.61496588467255,14.3814599412549
"2","11398",2,20,1.5430269873789,2.0844470349989,7.79999999999998,8.83528850384499,16.635288503845,0.246853307086277,4.41467557142948,15.5612557159861
"3","11398",3,20,1.31294263504895,1.65163956017298,4.24264068711928,6.39000898004852,10.6326496671678,0.290376821271738,3.16123374705916,9.4258284002089
"4","11398",4,20,1.42130233793563,1.89985346056907,6.65640235470275,7.07106781186548,13.7274701665682,0.482345085589108,4.05809446480901,12.6281831279573
"5","11398",5,20,1.16799490050969,1.49389989960092,4.4729958984658,4.09615960259516,8.56915550106096,0.125031165756006,2.98917699295275,8.04265154575315
"6","11398",6,20,1.1568827107419,1.53750126281319,5.37401153701781,4.94974746830581,10.3237590053236,-0.581558068461705,3.99205347878456,9.30552524041493
"7","11398",7,20,1.07689226598802,1.39126738191708,2.88404048700532,3.53553390593274,6.41957439293806,0.867824167801754,2.87096385370208,5.79384769320074
"8","11398",8,20,1.13687488249084,1.47672515531021,3.383083722649,4.34967907197727,7.73276279462628,0.60718348792851,3.0791903917834,7.02328250484332
"9","11398",9,20,1.14959394722544,1.47416960725273,3.13785816221096,3.90011059071512,7.03796875292608,0.631526596750926,2.76921478958277,6.36705431383331
"10","11398",10,20,1.11575430550019,1.48738502491477,3,3.53553390593274,6.53553390593274,-0.0169065611646781,2.69577830899428,6.12249139657116
