"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","11128",1,20,1.46096834627247,1.92135805992709,7.77817459305202,7.6026311234993,15.3808057165513,0.131682623733315,3.62350276735431,14.3893116551472
"2","11128",2,20,1.22179136952269,1.61659496492115,5.19999999999998,5.99999999999996,11.1999999999999,0.288372788532958,3.64570541172364,10.4175598167171
"3","11128",3,20,1.21851008742256,1.61795637758556,7.21110255092798,7.76580274715318,14.9769052980812,0.537910523324477,4.222306884233,11.6861837231333
"4","11128",4,20,1.09017767549658,1.54194343851215,6.96769233405824,7.81741091138245,14.7851032454407,0.612386257187329,7.59674379636513,13.7824353241981
"5","11128",5,20,1.13023599166597,1.54330927264174,7.03353312605366,5.81610522039856,12.8496383464522,-0.23221545226728,4.68322551987968,11.4039864408036
"6","11128",6,20,1.28270969785092,1.6453766385266,4.17524427506306,5.51198897603306,9.68723325109612,0.137426937527368,3.01723093116707,8.63709209957247
"7","11128",7,20,0.946400498245209,1.27055307975364,5.00524888605741,3.51123441588394,8.51648330194135,-0.626101532887885,4.43887627903665,7.66867134746406
"8","11128",8,20,1.03026143945448,1.38999256308664,4.20987849267376,4.80872677649805,9.01860526917181,0.393032193173914,3.98501562242373,7.93002631116727
"9","11128",9,20,0.9777826675823,1.30081000610787,2.80000000000001,4.91934955049954,7.71934955049955,1.06644515579771,4.13607722579629,6.66450344203067
"10","11128",10,20,1.02011946190873,1.40709265387069,4.24264068711928,5.65685424949238,9.89949493661167,1.08084948217216,4.72151935631927,8.15391052434009
"11","11128",11,20,1.13776762219498,1.48054565284356,4.34192917875086,4.55799088402737,8.89992006277823,0.572720454938314,3.17438829422931,7.65898215003486
"12","11128",12,20,0.826744264078246,1.05882243879734,2.62612865719444,3.53553390593274,6.16166256312717,0.322044558363371,3.05915455117502,5.21349398035431
