"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.319,1.158,"9474",1,20,"-1"
"2",0.473,3.119,"9474",1,20,"1"
"3",-0.66,0.8,"9474",2,20,"-1"
"4",0.738,1.935,"9474",2,20,"1"
