"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.93,5.845,"10131",1,500,"-1",24
"2",1.945,1.869,"10131",1,500,"1",24
"3",-0.738,2.222,"10131",1,500,"-1",23
"4",5.879,1.69,"10131",1,500,"1",23
"5",-5.28,2.093,"10131",1,500,"-1",22
"6",1.558,2.272,"10131",1,500,"1",22
"7",-2.31,6.916,"10131",1,500,"-1",21
"8",0.858,2.048,"10131",1,500,"1",21
"9",-1.051,0.961,"10131",1,500,"-1",20
"10",0.618,3.125,"10131",1,500,"1",20
"11",-1.951,2.253,"10131",1,500,"-1",19
"12",3.507,1.466,"10131",1,500,"1",19
"13",-3.5,2.848,"10131",1,500,"-1",18
"14",-0.172,0.848,"10131",1,500,"1",18
"15",-1.676,2.075,"10131",1,500,"-1",16
"16",2.808,1.126,"10131",1,500,"1",16
"17",-1.749,1.419,"10131",1,500,"-1",15
"18",1.958,1.239,"10131",1,500,"1",15
"19",-0.312,1.273,"10131",1,500,"-1",14
"20",3.176,1.017,"10131",1,500,"1",14
"21",1.128,1.797,"10131",1,500,"-1",13
"22",2.331,6.35,"10131",1,500,"1",13
"23",-5.28,2.03,"10131",1,500,"-1",12
"24",2.918,2.535,"10131",1,500,"1",12
"25",-1.872,0.834,"10131",1,500,"-1",11
"26",0.576,0.799,"10131",1,500,"1",11
"27",-0.708,2.606,"10131",1,500,"-1",10
"28",4.86,2.684,"10131",1,500,"1",10
"29",-1.655,1.995,"10131",1,500,"-1",9
"30",2.498,1.237,"10131",1,500,"1",9
"31",-2.597,1.131,"10131",1,500,"-1",8
"32",1.153,0.886,"10131",1,500,"1",8
"33",-3.491,1.232,"10131",1,500,"-1",7
"34",0.326,4.128,"10131",1,500,"1",7
"35",-7.37,1.983,"10131",1,500,"-1",6
"36",-1.418,2.201,"10131",1,500,"1",6
"37",-2.223,0.306,"10131",1,500,"-1",5
"38",0.034,1.207,"10131",1,500,"1",5
"39",-11.251,3.309,"10131",1,500,"-1",4
"40",-0.241,2.378,"10131",1,500,"1",4
"41",-1.125,2.805,"10131",1,500,"-1",3
"42",4.864,1.571,"10131",1,500,"1",3
"43",-3.241,1.709,"10131",1,500,"-1",2
"44",1.056,1.409,"10131",1,500,"1",2
"45",-0.595,2.091,"10131",1,500,"-1",1
"46",5.746,1.426,"10131",1,500,"1",1
