"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-1.024,1.253,"9462",1,20,"-1"
"2",1.855,1.367,"9462",1,20,"1"
"3",-0.503,0.903,"9462",2,20,"-1"
"4",0.682,2.717,"9462",2,20,"1"
"5",-0.51,2.088,"9462",3,20,"-1"
"6",0.172,0.872,"9462",3,20,"1"
"7",0.188,2.057,"9462",4,20,"-1"
"8",0.135,0.858,"9462",4,20,"1"
