"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.031,1.136,"10514",1,20,"-1"
"2",0.553,3.391,"10514",1,20,"1"
"3",-0.888,0.922,"10514",2,20,"-1"
"4",1.303,1.258,"10514",2,20,"1"
