"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.931489972207037,0.0685100277929632,0.10077246116512,0.89922753883488,"10877",1,20,"sign"
"2",0.799902152641879,0.200097847358121,0.177363399826539,0.822636600173461,"10877",1,20,"gaussian"
"3",0.937787081855255,0.0622129181447449,0.107317562894122,0.892682437105878,"10877",2,20,"sign"
"4",0.798537774167344,0.201462225832656,0.183976261127596,0.816023738872404,"10877",2,20,"gaussian"
"5",0.960332926427355,0.0396670735726454,0.0903878751346381,0.909612124865362,"10877",3,20,"sign"
"6",0.756626506024096,0.243373493975904,0.162118780096308,0.837881219903692,"10877",3,20,"gaussian"
"7",0.901894731685164,0.098105268314836,0.0918779154008039,0.908122084599196,"10877",4,20,"sign"
"8",0.787109375,0.212890625,0.21484375,0.78515625,"10877",4,20,"gaussian"
"9",0.930053651982401,0.0699463480175993,0.110206210522152,0.889793789477848,"10877",5,20,"sign"
"10",0.793103448275862,0.206896551724138,0.186046511627907,0.813953488372093,"10877",5,20,"gaussian"
"11",0.913733224570675,0.0862667754293248,0.125805921006576,0.874194078993424,"10877",6,20,"sign"
"12",0.770334928229665,0.229665071770335,0.175182481751825,0.824817518248175,"10877",6,20,"gaussian"
"13",0.923960856213391,0.0760391437866093,0.134190589290159,0.865809410709841,"10877",7,20,"sign"
"14",0.785714285714286,0.214285714285714,0.16304347826087,0.83695652173913,"10877",7,20,"gaussian"
"15",0.921542115832029,0.0784578841679711,0.144880387091923,0.855119612908077,"10877",8,20,"sign"
"16",0.728,0.272,0.185792349726776,0.814207650273224,"10877",8,20,"gaussian"
"17",0.88211675114865,0.11788324885135,0.123304422400712,0.876695577599289,"10877",9,20,"sign"
"18",0.729166666666667,0.270833333333333,0.178082191780822,0.821917808219178,"10877",9,20,"gaussian"
"19",0.880719794447259,0.119280205552741,0.134301426806049,0.865698573193951,"10877",10,20,"sign"
"20",0.739130434782609,0.260869565217391,0.223880597014925,0.776119402985075,"10877",10,20,"gaussian"
"21",0.917101194152006,0.0828988058479938,0.12876322803887,0.87123677196113,"10877",11,20,"sign"
"22",0.821138211382114,0.178861788617886,0.203703703703704,0.796296296296296,"10877",11,20,"gaussian"
"23",0.915919008521783,0.0840809914782167,0.128322549478769,0.871677450521231,"10877",12,20,"sign"
"24",0.739130434782609,0.260869565217391,0.178571428571429,0.821428571428571,"10877",12,20,"gaussian"
