"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-18.831,3.455,"11106",1,500,"-1",75
"2",-3.115,4.272,"11106",1,500,"1",75
"3",-2.099,1.915,"11106",1,500,"-1",74
"4",2.7,1.703,"11106",1,500,"1",74
"5",-1.414,1.338,"11106",1,500,"-1",73
"6",1.566,1.191,"11106",1,500,"1",73
"7",-3.7,1.188,"11106",1,500,"-1",72
"8",1.122,2.052,"11106",1,500,"1",72
"9",1.162,2.605,"11106",1,500,"-1",71
"10",10.898,2.899,"11106",1,500,"1",71
"11",-1.873,1.965,"11106",1,500,"-1",70
"12",3.791,4.052,"11106",1,500,"1",70
"13",-1.478,1.588,"11106",1,500,"-1",69
"14",4.406,1.928,"11106",1,500,"1",69
"15",-8.596,2.425,"11106",1,500,"-1",68
"16",4.177,4.946,"11106",1,500,"1",68
"17",-4.777,2.555,"11106",1,500,"-1",67
"18",4.265,3.107,"11106",1,500,"1",67
"19",-1.043,2.33,"11106",1,500,"-1",66
"20",6.504,1.096,"11106",1,500,"1",66
"21",-1.591,1.099,"11106",1,500,"-1",65
"22",1.384,1.478,"11106",1,500,"1",65
"23",-0.951,0.859,"11106",1,500,"-1",64
"24",1.455,0.769,"11106",1,500,"1",64
"25",-3.964,1.652,"11106",1,500,"-1",63
"26",-0.309,1.265,"11106",1,500,"1",63
"27",-0.994,2.975,"11106",1,500,"-1",62
"28",8.642,1.787,"11106",1,500,"1",62
"29",0.433,0.821,"11106",1,500,"-1",61
"30",4.261,1.265,"11106",1,500,"1",61
"31",-0.604,1.944,"11106",1,500,"-1",60
"32",-0.425,5.313,"11106",1,500,"1",60
"33",-0.248,1.876,"11106",1,500,"-1",59
"34",5.109,1.49,"11106",1,500,"1",59
"35",-2.128,1.678,"11106",1,500,"-1",58
"36",2.958,1.705,"11106",1,500,"1",58
"37",-0.395,3.732,"11106",1,500,"-1",57
"38",8.891,3.741,"11106",1,500,"1",57
"39",-0.342,0.352,"11106",1,500,"-1",55
"40",1.857,0.517,"11106",1,500,"1",55
"41",-4.478,2.532,"11106",1,500,"-1",54
"42",3.936,2.499,"11106",1,500,"1",54
"43",-0.031,1.361,"11106",1,500,"-1",53
"44",3.332,0.766,"11106",1,500,"1",53
"45",-1.799,1.025,"11106",1,500,"-1",52
"46",1.673,1.104,"11106",1,500,"1",52
"47",-1.46,1.192,"11106",1,500,"-1",51
"48",3.338,0.794,"11106",1,500,"1",51
"49",-2.388,1.201,"11106",1,500,"-1",50
"50",1.943,1.419,"11106",1,500,"1",50
"51",-3.203,1.624,"11106",1,500,"-1",49
"52",2.974,2.092,"11106",1,500,"1",49
"53",-0.663,1.495,"11106",1,500,"-1",48
"54",2.803,1.413,"11106",1,500,"1",48
"55",-1.075,0.972,"11106",1,500,"-1",46
"56",1.85,0.888,"11106",1,500,"1",46
"57",-1.772,0.41,"11106",1,500,"-1",45
"58",-0.364,0.437,"11106",1,500,"1",45
"59",-9.14,1.618,"11106",1,500,"-1",44
"60",-0.75,3.369,"11106",1,500,"1",44
"61",-1.514,0.383,"11106",1,500,"-1",43
"62",-0.166,0.438,"11106",1,500,"1",43
"63",-7.834,1.337,"11106",1,500,"-1",42
"64",1.263,3.021,"11106",1,500,"1",42
"65",-1.1,1.543,"11106",1,500,"-1",41
"66",1.917,1.455,"11106",1,500,"1",41
"67",-1.379,3.444,"11106",1,500,"-1",40
"68",7.783,3.344,"11106",1,500,"1",40
"69",-1.317,1.304,"11106",1,500,"-1",39
"70",1.765,1.316,"11106",1,500,"1",39
"71",-3.078,3.043,"11106",1,500,"-1",38
"72",4.015,2.439,"11106",1,500,"1",38
"73",-4.93,1.275,"11106",1,500,"-1",37
"74",-0.192,1.039,"11106",1,500,"1",37
"75",-2.153,1.83,"11106",1,500,"-1",36
"76",-1.296,7.316,"11106",1,500,"1",36
"77",-3.112,2.367,"11106",1,500,"-1",35
"78",4.777,2.729,"11106",1,500,"1",35
"79",-3.696,1.902,"11106",1,500,"-1",34
"80",2.295,2.812,"11106",1,500,"1",34
"81",-4.368,2.585,"11106",1,500,"-1",33
"82",1.019,2.617,"11106",1,500,"1",33
"83",-1.09,1.734,"11106",1,500,"-1",31
"84",4.703,1.027,"11106",1,500,"1",31
"85",-0.955,1.497,"11106",1,500,"-1",30
"86",2.043,1.041,"11106",1,500,"1",30
"87",-5.646,1.416,"11106",1,500,"-1",29
"88",0.166,2.573,"11106",1,500,"1",29
"89",-1.662,3.191,"11106",1,500,"-1",28
"90",9.064,2.478,"11106",1,500,"1",28
"91",0.723,4.446,"11106",1,500,"-1",27
"92",9.923,1.73,"11106",1,500,"1",27
"93",-0.129,1.545,"11106",1,500,"-1",26
"94",3.284,1.201,"11106",1,500,"1",26
"95",-3.345,1.813,"11106",1,500,"-1",25
"96",3.619,2.432,"11106",1,500,"1",25
"97",-3.247,2.003,"11106",1,500,"-1",24
"98",4.766,2.017,"11106",1,500,"1",24
"99",-4.182,1.144,"11106",1,500,"-1",23
"100",1.773,1.507,"11106",1,500,"1",23
"101",-8.964,0.615,"11106",1,500,"-1",22
"102",-1.873,3.276,"11106",1,500,"1",22
"103",-6.348,1.554,"11106",1,500,"-1",21
"104",0.212,2.249,"11106",1,500,"1",21
"105",-0.679,1.02,"11106",1,500,"-1",20
"106",2.403,1.392,"11106",1,500,"1",20
"107",-0.408,0.706,"11106",1,500,"-1",18
"108",2.901,1.344,"11106",1,500,"1",18
"109",-1.856,1.83,"11106",1,500,"-1",17
