"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.9207950450078,0.0792049549922001,0.105878730749449,0.894121269250551,"10380",1,20,"sign"
"2",0.799374674309536,0.200625325690464,0.185274302213667,0.814725697786333,"10380",1,20,"gaussian"
"3",0.957004036443254,0.042995963556746,0.146362758532375,0.853637241467625,"10380",2,20,"sign"
"4",0.782269503546099,0.217730496453901,0.19139650872818,0.80860349127182,"10380",2,20,"gaussian"
"5",0.886925826814857,0.113074173185143,0.103746500153077,0.896253499846923,"10380",3,20,"sign"
"6",0.795006570302234,0.204993429697766,0.174692049272116,0.825307950727884,"10380",3,20,"gaussian"
"7",0.913112943585284,0.0868870564147162,0.103339955487253,0.896660044512748,"10380",4,20,"sign"
"8",0.787061994609164,0.212938005390836,0.197994987468672,0.802005012531328,"10380",4,20,"gaussian"
"9",0.924786074048439,0.0752139259515612,0.123355265881492,0.876644734118508,"10380",5,20,"sign"
"10",0.802345058626466,0.197654941373534,0.187898089171975,0.812101910828026,"10380",5,20,"gaussian"
"11",0.926918560151647,0.0730814398483529,0.0976182161781082,0.902381783821892,"10380",6,20,"sign"
"12",0.788277511961722,0.211722488038278,0.175298804780877,0.824701195219124,"10380",6,20,"gaussian"
"13",0.946878695949551,0.053121304050449,0.11138229930977,0.88861770069023,"10380",7,20,"sign"
"14",0.785532994923858,0.214467005076142,0.169354838709677,0.830645161290323,"10380",7,20,"gaussian"
"15",0.944024407308348,0.0559755926916517,0.141663050663756,0.858336949336244,"10380",8,20,"sign"
"16",0.781645569620253,0.218354430379747,0.244755244755245,0.755244755244755,"10380",8,20,"gaussian"
"17",0.958883781274679,0.0411162187253205,0.129119843891691,0.870880156108309,"10380",9,20,"sign"
"18",0.808873720136519,0.191126279863481,0.171779141104294,0.828220858895706,"10380",9,20,"gaussian"
"19",0.887126901489205,0.112873098510795,0.0984401771429339,0.901559822857066,"10380",10,20,"sign"
"20",0.789830508474576,0.210169491525424,0.175141242937853,0.824858757062147,"10380",10,20,"gaussian"
"21",0.885550634175282,0.114449365824718,0.120037936961411,0.879962063038589,"10380",11,20,"sign"
"22",0.741573033707865,0.258426966292135,0.174904942965779,0.82509505703422,"10380",11,20,"gaussian"
"23",0.957828685089016,0.0421713149109844,0.168818741448466,0.831181258551534,"10380",12,20,"sign"
"24",0.768181818181818,0.231818181818182,0.166666666666667,0.833333333333333,"10380",12,20,"gaussian"
"25",0.955263646183205,0.0447363538167951,0.0968593212166983,0.903140678783302,"10380",13,20,"sign"
"26",0.794721407624633,0.205278592375367,0.17156862745098,0.82843137254902,"10380",13,20,"gaussian"
"27",0.890284353181066,0.109715646818934,0.0902058393638238,0.909794160636176,"10380",14,20,"sign"
"28",0.800865800865801,0.199134199134199,0.171102661596958,0.828897338403042,"10380",14,20,"gaussian"
"29",0.906355239040789,0.0936447609592113,0.0830103475169363,0.916989652483064,"10380",15,20,"sign"
"30",0.782051282051282,0.217948717948718,0.195402298850575,0.804597701149425,"10380",15,20,"gaussian"
"31",0.899146032315537,0.100853967684463,0.0757500902521423,0.924249909747858,"10380",16,20,"sign"
"32",0.807017543859649,0.192982456140351,0.181069958847737,0.818930041152263,"10380",16,20,"gaussian"
"33",0.857253552575796,0.142746447424204,0.0920662093795086,0.907933790620491,"10380",17,20,"sign"
"34",0.786206896551724,0.213793103448276,0.275862068965517,0.724137931034483,"10380",17,20,"gaussian"
"35",0.869670210912171,0.130329789087829,0.0649622609436831,0.935037739056317,"10380",18,20,"sign"
"36",0.842105263157895,0.157894736842105,0.122093023255814,0.877906976744186,"10380",18,20,"gaussian"
"37",0.845873305548287,0.154126694451713,0.0619729758554001,0.9380270241446,"10380",19,20,"sign"
"38",0.693877551020408,0.306122448979592,0.142857142857143,0.857142857142857,"10380",19,20,"gaussian"
"39",0.937146183697628,0.0628538163023724,0.139758861002847,0.860241138997153,"10380",20,20,"sign"
"40",0.80225988700565,0.19774011299435,0.180412371134021,0.819587628865979,"10380",20,20,"gaussian"
"41",0.866049913798584,0.133950086201416,0.0589893816537261,0.941010618346274,"10380",21,20,"sign"
"42",0.787610619469027,0.212389380530973,0.266666666666667,0.733333333333333,"10380",21,20,"gaussian"
"43",0.994345644578042,0.00565435542195795,0.103261452366232,0.896738547633768,"10380",22,20,"sign"
"44",0.772277227722772,0.227722772277228,0.186991869918699,0.813008130081301,"10380",22,20,"gaussian"
"45",0.938441336790244,0.0615586632097558,0.0880787560495134,0.911921243950487,"10380",23,20,"sign"
"46",0.807692307692308,0.192307692307692,0.144927536231884,0.855072463768116,"10380",23,20,"gaussian"
