"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.277,2.91,"11374",1,500,"-1",48
"2",4.775,1.516,"11374",1,500,"1",48
"3",-2.491,3.293,"11374",1,500,"-1",47
"4",6.204,1.435,"11374",1,500,"1",47
"5",-3.244,1.29,"11374",1,500,"-1",46
"6",3.282,2.982,"11374",1,500,"1",46
"7",-1.052,5.199,"11374",1,500,"-1",45
"8",-1.021,0.937,"11374",1,500,"1",45
"9",-0.736,1.762,"11374",1,500,"-1",44
"10",5.74,1.463,"11374",1,500,"1",44
"11",-1.36,2.3,"11374",1,500,"-1",43
"12",4.532,2.341,"11374",1,500,"1",43
"13",0.097,0.1,"11374",1,500,"-1",42
"14",1.557,0.676,"11374",1,500,"1",42
"15",-2.726,1.093,"11374",1,500,"-1",40
"16",1.024,1.106,"11374",1,500,"1",40
"17",0.686,3.111,"11374",1,500,"-1",39
"18",7.237,1.321,"11374",1,500,"1",39
"19",0.201,1.138,"11374",1,500,"-1",38
"20",3.026,0.771,"11374",1,500,"1",38
"21",-0.651,0.168,"11374",1,500,"-1",37
"22",-0.164,0.128,"11374",1,500,"1",37
"23",-2.212,3.211,"11374",1,500,"-1",36
"24",7.397,1.729,"11374",1,500,"1",36
"25",-0.083,4.339,"11374",1,500,"-1",35
"26",3.355,1.303,"11374",1,500,"1",35
"27",-0.719,0.809,"11374",1,500,"-1",34
"28",2.369,1.201,"11374",1,500,"1",34
"29",-2.86,1.831,"11374",1,500,"-1",33
"30",3.883,1.856,"11374",1,500,"1",33
"31",-6.815,3.145,"11374",1,500,"-1",32
"32",2.512,2.469,"11374",1,500,"1",32
"33",-0.045,0.961,"11374",1,500,"-1",31
"34",2.451,6.35,"11374",1,500,"1",31
"35",-0.79,2.68,"11374",1,500,"-1",30
"36",5.101,1.56,"11374",1,500,"1",30
"37",-1.305,0.951,"11374",1,500,"-1",29
"38",1.758,1.301,"11374",1,500,"1",29
"39",-3.9,0.69,"11374",1,500,"-1",28
"40",-0.103,1.352,"11374",1,500,"1",28
"41",-3.959,1.497,"11374",1,500,"-1",27
"42",2.274,2.211,"11374",1,500,"1",27
"43",-2.97,2.603,"11374",1,500,"-1",26
"44",3.292,2.252,"11374",1,500,"1",26
"45",-6.459,2.137,"11374",1,500,"-1",25
"46",1.907,3.441,"11374",1,500,"1",25
"47",1.077,0.758,"11374",1,500,"-1",24
"48",3.672,0.653,"11374",1,500,"1",24
"49",1.618,0.971,"11374",1,500,"-1",23
"50",5.628,1.184,"11374",1,500,"1",23
"51",-5.475,2.247,"11374",1,500,"-1",22
"52",0.605,2.838,"11374",1,500,"1",22
"53",-5.27,1.038,"11374",1,500,"-1",21
"54",3.803,2.445,"11374",1,500,"1",21
"55",-3.417,2.162,"11374",1,500,"-1",20
"56",1.835,2.307,"11374",1,500,"1",20
"57",-4.76,2.149,"11374",1,500,"-1",19
"58",1.341,2.435,"11374",1,500,"1",19
"59",-1.342,2.413,"11374",1,500,"-1",18
"60",4.028,1.378,"11374",1,500,"1",18
"61",-4.031,1.829,"11374",1,500,"-1",17
"62",1.902,2.265,"11374",1,500,"1",17
"63",-1.37,2.297,"11374",1,500,"-1",16
"64",4.621,1.915,"11374",1,500,"1",16
"65",-3.748,1.145,"11374",1,500,"-1",15
"66",-1.153,0.748,"11374",1,500,"1",15
"67",-6.54,3.441,"11374",1,500,"-1",14
"68",4.426,1.558,"11374",1,500,"1",14
"69",-3.528,2.201,"11374",1,500,"-1",13
"70",3.314,1.556,"11374",1,500,"1",13
"71",-4.085,1.769,"11374",1,500,"-1",12
"72",0.605,1.518,"11374",1,500,"1",12
"73",-4.47,1.885,"11374",1,500,"-1",11
"74",0.405,1.58,"11374",1,500,"1",11
"75",-4.025,1.764,"11374",1,500,"-1",10
"76",2.554,2.275,"11374",1,500,"1",10
"77",-1.608,2.695,"11374",1,500,"-1",9
"78",5.448,1.568,"11374",1,500,"1",9
"79",-3.372,1.619,"11374",1,500,"-1",8
"80",2.685,1.673,"11374",1,500,"1",8
"81",-6.418,4.034,"11374",1,500,"-1",7
"82",0.019,2.063,"11374",1,500,"1",7
"83",-3.686,1.411,"11374",1,500,"-1",6
"84",1.466,2.021,"11374",1,500,"1",6
"85",-1.389,2.233,"11374",1,500,"-1",5
"86",6.583,2.002,"11374",1,500,"1",5
"87",-9.632,2.33,"11374",1,500,"-1",4
"88",-1.452,2.636,"11374",1,500,"1",4
"89",-3.225,0.868,"11374",1,500,"-1",3
"90",2.098,2.245,"11374",1,500,"1",3
"91",-2.314,2.858,"11374",1,500,"-1",2
"92",8.252,3.683,"11374",1,500,"1",2
