"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",0.062,2.811,"9402",1,20,"-1"
"2",0.028,0.945,"9402",1,20,"1"
"3",-0.633,0.951,"9402",2,20,"-1"
"4",1.679,0.586,"9402",2,20,"1"
