"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.358,0.81,"10992",1,20,"-1"
"2",0.321,2.427,"10992",1,20,"1"
"3",-1.022,1.082,"10992",2,20,"-1"
"4",1.475,1.059,"10992",2,20,"1"
"5",-1.022,0.894,"10992",3,20,"-1"
"6",1.005,0.832,"10992",3,20,"1"
