"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.743,0.962,"9482",1,500,"-1",51
"2",1.899,1,"9482",1,500,"1",51
"3",-2.901,0.748,"9482",1,500,"-1",50
"4",-0.561,2.529,"9482",1,500,"1",50
"5",-1.813,1.197,"9482",1,500,"-1",48
"6",1.317,0.699,"9482",1,500,"1",48
"7",-2.024,1.492,"9482",1,500,"-1",47
"8",3.441,1.866,"9482",1,500,"1",47
"9",-1.241,1.373,"9482",1,500,"-1",46
"10",2.276,1.082,"9482",1,500,"1",46
"11",-2.301,2.083,"9482",1,500,"-1",45
"12",2.37,1.626,"9482",1,500,"1",45
"13",-8.636,2.547,"9482",1,500,"-1",44
"14",0.03,3.875,"9482",1,500,"1",44
"15",-1.073,2.175,"9482",1,500,"-1",43
"16",5.332,2.061,"9482",1,500,"1",43
"17",-1.769,1.342,"9482",1,500,"-1",42
"18",2.314,1.254,"9482",1,500,"1",42
"19",-1.774,2.921,"9482",1,500,"-1",41
"20",4.926,1.794,"9482",1,500,"1",41
"21",-5.077,0.742,"9482",1,500,"-1",40
"22",-1.023,1.838,"9482",1,500,"1",40
"23",-8.295,1.825,"9482",1,500,"-1",39
"24",-1.495,2.661,"9482",1,500,"1",39
"25",-0.518,0.728,"9482",1,500,"-1",38
"26",2.479,1.118,"9482",1,500,"1",38
"27",-1.102,1.035,"9482",1,500,"-1",37
"28",1.966,0.964,"9482",1,500,"1",37
"29",-3.045,3.558,"9482",1,500,"-1",36
"30",4.228,3.033,"9482",1,500,"1",36
"31",-1.732,1.066,"9482",1,500,"-1",35
"32",1.074,0.948,"9482",1,500,"1",35
"33",-2.179,2.971,"9482",1,500,"-1",34
"34",4.386,2.641,"9482",1,500,"1",34
"35",-6.792,7.358,"9482",1,500,"-1",33
"36",-2.843,2.701,"9482",1,500,"1",33
"37",-0.278,0.388,"9482",1,500,"-1",32
"38",1.138,0.557,"9482",1,500,"1",32
"39",-7.652,3.798,"9482",1,500,"-1",31
"40",2.308,3.839,"9482",1,500,"1",31
"41",-2.018,2.609,"9482",1,500,"-1",30
"42",5.639,1.115,"9482",1,500,"1",30
"43",-2.203,2.886,"9482",1,500,"-1",29
"44",4.769,2.033,"9482",1,500,"1",29
"45",-1.703,0.905,"9482",1,500,"-1",28
"46",1.383,1.067,"9482",1,500,"1",28
"47",-1.08,0.966,"9482",1,500,"-1",27
"48",3.535,1.681,"9482",1,500,"1",27
"49",-3.955,2.71,"9482",1,500,"-1",26
"50",5.362,2.852,"9482",1,500,"1",26
"51",-4.256,1.795,"9482",1,500,"-1",25
"52",2.763,2.305,"9482",1,500,"1",25
"53",-4.904,1.111,"9482",1,500,"-1",24
"54",-0.193,1.675,"9482",1,500,"1",24
"55",-6.369,1.389,"9482",1,500,"-1",23
"56",-0.686,1.876,"9482",1,500,"1",23
"57",-1.644,1.019,"9482",1,500,"-1",22
"58",1.001,1.08,"9482",1,500,"1",22
"59",-4.885,2.221,"9482",1,500,"-1",21
"60",2.959,2.627,"9482",1,500,"1",21
"61",-2.874,3.112,"9482",1,500,"-1",20
"62",5.804,3.998,"9482",1,500,"1",20
"63",-2.386,3.112,"9482",1,500,"-1",19
"64",5.385,2.588,"9482",1,500,"1",19
"65",-1.954,2.464,"9482",1,500,"-1",18
"66",3.908,1.59,"9482",1,500,"1",18
"67",-3.332,2.495,"9482",1,500,"-1",17
"68",5.904,1.785,"9482",1,500,"1",17
"69",-1.49,1.06,"9482",1,500,"-1",16
"70",2.928,0.587,"9482",1,500,"1",16
"71",-1.268,1.601,"9482",1,500,"-1",15
"72",3.682,1.831,"9482",1,500,"1",15
"73",-3.165,3.53,"9482",1,500,"-1",14
"74",0.179,1.153,"9482",1,500,"1",14
"75",-3.879,0.943,"9482",1,500,"-1",13
"76",-0.885,0.827,"9482",1,500,"1",13
"77",-1.504,1.006,"9482",1,500,"-1",12
"78",0.696,0.923,"9482",1,500,"1",12
"79",-3.632,3.035,"9482",1,500,"-1",11
"80",3.113,2.462,"9482",1,500,"1",11
"81",-5.994,2.025,"9482",1,500,"-1",10
"82",0.378,2.594,"9482",1,500,"1",10
"83",-1.922,1.738,"9482",1,500,"-1",9
"84",2.17,1.323,"9482",1,500,"1",9
"85",0.806,1.024,"9482",1,500,"-1",8
"86",6.307,1.831,"9482",1,500,"1",8
"87",-1.319,2.069,"9482",1,500,"-1",7
"88",5.143,0.952,"9482",1,500,"1",7
"89",0.136,1.264,"9482",1,500,"-1",5
"90",3.042,1.046,"9482",1,500,"1",5
"91",-7.544,2.454,"9482",1,500,"-1",4
"92",0.607,2.49,"9482",1,500,"1",4
"93",-6.346,1.734,"9482",1,500,"-1",3
"94",-0.918,1.252,"9482",1,500,"1",3
"95",-0.372,1.785,"9482",1,500,"-1",2
"96",3.602,0.74,"9482",1,500,"1",2
"97",-2.361,1.64,"9482",1,500,"-1",1
"98",1.946,1.87,"9482",1,500,"1",1
