"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.352,1.583,"9754",1,500,"-1",20
"2",3.403,0.6,"9754",1,500,"1",20
"3",0.55,2.116,"9754",1,500,"-1",19
"4",4.934,1.115,"9754",1,500,"1",19
"5",-5.32,1.217,"9754",1,500,"-1",18
"6",-0.173,2.195,"9754",1,500,"1",18
"7",-2.024,2.47,"9754",1,500,"-1",17
"8",2.637,1.368,"9754",1,500,"1",17
"9",-2.923,2.733,"9754",1,500,"-1",16
"10",4.45,1.59,"9754",1,500,"1",16
"11",-3.618,0.883,"9754",1,500,"-1",15
"12",0.05,0.943,"9754",1,500,"1",15
"13",-2.733,1.51,"9754",1,500,"-1",14
"14",2.262,2.046,"9754",1,500,"1",14
"15",-2.06,4.491,"9754",1,500,"-1",13
"16",-0.298,1.689,"9754",1,500,"1",13
"17",-0.647,0.944,"9754",1,500,"-1",12
"18",3.998,1.217,"9754",1,500,"1",12
"19",-3.468,1.524,"9754",1,500,"-1",11
"20",2.051,2.706,"9754",1,500,"1",11
"21",-1.197,1.524,"9754",1,500,"-1",10
"22",2.553,1.071,"9754",1,500,"1",10
"23",-0.87,2.264,"9754",1,500,"-1",9
"24",4.17,0.869,"9754",1,500,"1",9
"25",-0.624,1.399,"9754",1,500,"-1",8
"26",3.583,1.851,"9754",1,500,"1",8
"27",-3.906,0.496,"9754",1,500,"-1",7
"28",1.466,1.562,"9754",1,500,"1",7
"29",-2.169,0.994,"9754",1,500,"-1",6
"30",1.076,1.394,"9754",1,500,"1",6
"31",-4.154,1.62,"9754",1,500,"-1",5
"32",0.137,1.609,"9754",1,500,"1",5
"33",-5.251,0.818,"9754",1,500,"-1",4
"34",1.476,3.711,"9754",1,500,"1",4
"35",-4.197,1.642,"9754",1,500,"-1",3
"36",2.219,2.145,"9754",1,500,"1",3
"37",-3.521,0.945,"9754",1,500,"-1",2
"38",1.268,1.873,"9754",1,500,"1",2
"39",-1.894,1.082,"9754",1,500,"-1",1
"40",0.529,5.151,"9754",1,500,"1",1
