"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.372,1.186,"10999",1,20,"-1"
"2",0.808,3.271,"10999",1,20,"1"
"3",0.122,0.79,"10999",2,20,"-1"
"4",0.156,2.454,"10999",2,20,"1"
