"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.96,0.828,"10485",1,500,"-1",25
"2",0.192,0.94,"10485",1,500,"1",25
"3",-1.449,1.115,"10485",1,500,"-1",24
"4",0.964,1.13,"10485",1,500,"1",24
"5",-3.089,2.621,"10485",1,500,"-1",23
"6",4.103,1.25,"10485",1,500,"1",23
"7",-2.87,3.136,"10485",1,500,"-1",22
"8",5.988,3.152,"10485",1,500,"1",22
"9",-0.987,3.94,"10485",1,500,"-1",21
"10",2.167,1.353,"10485",1,500,"1",21
"11",-4.433,2.182,"10485",1,500,"-1",20
"12",2.748,5.051,"10485",1,500,"1",20
"13",-5.799,1.612,"10485",1,500,"-1",19
"14",1.409,2.659,"10485",1,500,"1",19
"15",-5.313,0.912,"10485",1,500,"-1",18
"16",0.289,1.633,"10485",1,500,"1",18
"17",-1.24,0.915,"10485",1,500,"-1",17
"18",0.982,0.915,"10485",1,500,"1",17
"19",-1.452,1.109,"10485",1,500,"-1",16
"20",1.616,1.155,"10485",1,500,"1",16
"21",-1.916,1.191,"10485",1,500,"-1",15
"22",1.122,1.355,"10485",1,500,"1",15
"23",-2.325,0.789,"10485",1,500,"-1",14
"24",1.638,1.896,"10485",1,500,"1",14
"25",-7.197,2.267,"10485",1,500,"-1",13
"26",0.476,2.36,"10485",1,500,"1",13
"27",-4.196,2.006,"10485",1,500,"-1",12
"28",2.915,2.267,"10485",1,500,"1",12
"29",-1.36,1.608,"10485",1,500,"-1",11
"30",2.663,1.808,"10485",1,500,"1",11
"31",-7.128,1.72,"10485",1,500,"-1",10
"32",1.014,2.806,"10485",1,500,"1",10
"33",-5.807,1.289,"10485",1,500,"-1",9
"34",1.103,2.188,"10485",1,500,"1",9
"35",-3.441,2.439,"10485",1,500,"-1",8
"36",3.299,2.695,"10485",1,500,"1",8
"37",-1.369,1.367,"10485",1,500,"-1",7
"38",3.458,0.548,"10485",1,500,"1",7
"39",-1.431,2.642,"10485",1,500,"-1",6
"40",5.641,2.252,"10485",1,500,"1",6
"41",-1.479,2.63,"10485",1,500,"-1",5
"42",4.683,2.058,"10485",1,500,"1",5
"43",-1.031,2.858,"10485",1,500,"-1",4
"44",5.451,1.522,"10485",1,500,"1",4
"45",-2.483,3.477,"10485",1,500,"-1",3
"46",6.184,1.743,"10485",1,500,"1",3
"47",-3.151,1.72,"10485",1,500,"-1",2
"48",1.598,1.675,"10485",1,500,"1",2
"49",-2.504,1.238,"10485",1,500,"-1",1
"50",0.26,0.653,"10485",1,500,"1",1
