"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.356,1.098,"10378",1,20,"-1"
"2",0.515,3.13,"10378",1,20,"1"
"3",-0.357,0.926,"10378",2,20,"-1"
"4",0.758,3.13,"10378",2,20,"1"
"5",-1.126,0.772,"10378",3,20,"-1"
"6",0.964,0.897,"10378",3,20,"1"
