"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.568,0.89,"11248",1,500,"-1",124
"2",1.508,1.694,"11248",1,500,"1",124
"3",-1.384,2.564,"11248",1,500,"-1",123
"4",6.799,1.077,"11248",1,500,"1",123
"5",-3,1.909,"11248",1,500,"-1",122
"6",3.324,2.08,"11248",1,500,"1",122
"7",-0.887,3.405,"11248",1,500,"-1",121
"8",8.147,2.241,"11248",1,500,"1",121
"9",1.222,6.034,"11248",1,500,"-1",120
"10",1.223,6.026,"11248",1,500,"1",120
"11",-0.754,2.573,"11248",1,500,"-1",119
"12",7.237,1.227,"11248",1,500,"1",119
"13",-2.598,1.51,"11248",1,500,"-1",118
"14",1.399,1.749,"11248",1,500,"1",118
"15",-6.37,2.021,"11248",1,500,"-1",117
"16",1.247,3.413,"11248",1,500,"1",117
"17",-5.805,1.666,"11248",1,500,"-1",116
"18",0.854,3.204,"11248",1,500,"1",116
"19",-5.138,1.507,"11248",1,500,"-1",115
"20",0.808,2.325,"11248",1,500,"1",115
"21",-14.556,3.971,"11248",1,500,"-1",114
"22",-1.891,3.467,"11248",1,500,"1",114
"23",-8.609,1.539,"11248",1,500,"-1",113
"24",0.192,3.437,"11248",1,500,"1",113
"25",-0.858,0.881,"11248",1,500,"-1",112
"26",0.433,3.65,"11248",1,500,"1",112
"27",-3.11,1.989,"11248",1,500,"-1",111
"28",3.354,1.851,"11248",1,500,"1",111
"29",-5.057,1.494,"11248",1,500,"-1",110
"30",0.998,2.697,"11248",1,500,"1",110
"31",-3.156,3.055,"11248",1,500,"-1",109
"32",4.406,2.909,"11248",1,500,"1",109
"33",-3.422,1.634,"11248",1,500,"-1",108
"34",2.903,2.066,"11248",1,500,"1",108
"35",-3.412,2.198,"11248",1,500,"-1",107
"36",2.83,2.508,"11248",1,500,"1",107
"37",-8.477,0.94,"11248",1,500,"-1",105
"38",-2.31,2.088,"11248",1,500,"1",105
"39",-2.459,2.786,"11248",1,500,"-1",104
"40",-0.779,0.844,"11248",1,500,"1",104
"41",-4.763,1.55,"11248",1,500,"-1",103
