"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.371,1.272,"9738",1,500,"-1",43
"2",3.587,1.783,"9738",1,500,"1",43
"3",-6.674,0.854,"9738",1,500,"-1",42
"4",2.277,2.702,"9738",1,500,"1",42
"5",0.904,2.518,"9738",1,500,"-1",41
"6",1.578,0.85,"9738",1,500,"1",41
"7",-3.072,1.671,"9738",1,500,"-1",40
"8",4.203,2.688,"9738",1,500,"1",40
"9",-2.984,3.955,"9738",1,500,"-1",39
"10",6.791,2.466,"9738",1,500,"1",39
"11",-1.227,2.344,"9738",1,500,"-1",38
"12",4.884,1.673,"9738",1,500,"1",38
"13",-4.13,1.82,"9738",1,500,"-1",37
"14",1.428,2.294,"9738",1,500,"1",37
"15",-2.592,2.345,"9738",1,500,"-1",36
"16",4.891,1.683,"9738",1,500,"1",36
"17",-3.442,2.629,"9738",1,500,"-1",35
"18",4.262,3.449,"9738",1,500,"1",35
"19",1.455,1.006,"9738",1,500,"-1",33
"20",4.837,1.072,"9738",1,500,"1",33
"21",-0.204,2.034,"9738",1,500,"-1",32
"22",3.131,7.101,"9738",1,500,"1",32
"23",-1.335,1.528,"9738",1,500,"-1",31
"24",3.22,0.83,"9738",1,500,"1",31
"25",-2.102,2.886,"9738",1,500,"-1",30
"26",4.472,2.02,"9738",1,500,"1",30
"27",-3.035,1.38,"9738",1,500,"-1",29
"28",1.563,1.728,"9738",1,500,"1",29
"29",-2.574,0.596,"9738",1,500,"-1",28
"30",0.724,1.179,"9738",1,500,"1",28
"31",-0.514,0.399,"9738",1,500,"-1",27
"32",0.608,0.347,"9738",1,500,"1",27
"33",-3.843,3.98,"9738",1,500,"-1",26
"34",5.365,2.541,"9738",1,500,"1",26
"35",-2.775,1.799,"9738",1,500,"-1",25
"36",2.575,1.952,"9738",1,500,"1",25
"37",-2.711,4.226,"9738",1,500,"-1",24
"38",7.102,1.468,"9738",1,500,"1",24
"39",-0.732,1.265,"9738",1,500,"-1",23
"40",2.165,0.89,"9738",1,500,"1",23
"41",-2.616,2.395,"9738",1,500,"-1",22
"42",3.158,2.01,"9738",1,500,"1",22
"43",-0.33,0.598,"9738",1,500,"-1",21
"44",1.99,0.786,"9738",1,500,"1",21
"45",-1.14,2.366,"9738",1,500,"-1",20
"46",5.34,1.35,"9738",1,500,"1",20
"47",-3.687,3.217,"9738",1,500,"-1",19
"48",3.346,2.194,"9738",1,500,"1",19
"49",-3.282,1.234,"9738",1,500,"-1",18
"50",1.132,1.504,"9738",1,500,"1",18
"51",-2.46,2.66,"9738",1,500,"-1",17
"52",6.277,1.74,"9738",1,500,"1",17
"53",-1.057,2.858,"9738",1,500,"-1",16
"54",5.95,1.353,"9738",1,500,"1",16
"55",-5.598,1.708,"9738",1,500,"-1",15
"56",-0.812,1.181,"9738",1,500,"1",15
"57",-6,1.119,"9738",1,500,"-1",14
"58",-0.186,1.845,"9738",1,500,"1",14
"59",-2.359,1.915,"9738",1,500,"-1",13
"60",2.054,1.516,"9738",1,500,"1",13
"61",-2.802,1.295,"9738",1,500,"-1",12
"62",2.459,1.583,"9738",1,500,"1",12
"63",-0.813,2.387,"9738",1,500,"-1",11
"64",3.195,1.162,"9738",1,500,"1",11
"65",0.274,1.904,"9738",1,500,"-1",10
"66",5.492,0.761,"9738",1,500,"1",10
"67",-1.199,1.417,"9738",1,500,"-1",9
"68",2.819,1.223,"9738",1,500,"1",9
"69",-2.7,1.232,"9738",1,500,"-1",8
"70",1.8,1.339,"9738",1,500,"1",8
"71",-6.387,2.44,"9738",1,500,"-1",7
"72",1.036,2.481,"9738",1,500,"1",7
"73",-3.519,0.288,"9738",1,500,"-1",6
"74",2.063,1.815,"9738",1,500,"1",6
"75",-3.922,1.725,"9738",1,500,"-1",5
"76",2.184,1.841,"9738",1,500,"1",5
"77",-0.488,0.426,"9738",1,500,"-1",4
"78",0.936,0.423,"9738",1,500,"1",4
"79",1.657,2.331,"9738",1,500,"-1",3
"80",7.813,1.852,"9738",1,500,"1",3
"81",-3.576,4.82,"9738",1,500,"-1",2
"82",6.697,2.83,"9738",1,500,"1",2
"83",-0.915,7.901,"9738",1,500,"-1",1
"84",-0.579,2.742,"9738",1,500,"1",1
