"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-0.797,1.606,"11787",1,500,"-1",100
"2",3.22,1.299,"11787",1,500,"1",100
"3",-3.037,1.679,"11787",1,500,"-1",99
"4",1.4,1.268,"11787",1,500,"1",99
"5",-5.906,1.979,"11787",1,500,"-1",98
"6",2.282,4.097,"11787",1,500,"1",98
"7",-6.42,1.332,"11787",1,500,"-1",97
"8",-0.99,1.896,"11787",1,500,"1",97
"9",-0.257,2.645,"11787",1,500,"-1",96
"10",7.95,2.33,"11787",1,500,"1",96
"11",-3.278,2.44,"11787",1,500,"-1",95
"12",2.895,1.441,"11787",1,500,"1",95
"13",-0.915,1.02,"11787",1,500,"-1",94
"14",3.641,1.344,"11787",1,500,"1",94
"15",0.253,0.573,"11787",1,500,"-1",93
"16",3.232,0.987,"11787",1,500,"1",93
"17",-2.062,3.849,"11787",1,500,"-1",92
"18",9.001,1.327,"11787",1,500,"1",92
"19",-1.122,0.459,"11787",1,500,"-1",91
"20",0.622,0.582,"11787",1,500,"1",91
"21",-4.322,4.075,"11787",1,500,"-1",90
"22",5.019,2.977,"11787",1,500,"1",90
"23",-0.579,1.012,"11787",1,500,"-1",89
"24",3.077,0.648,"11787",1,500,"1",89
"25",3.622,3.251,"11787",1,500,"-1",88
"26",12.35,1.692,"11787",1,500,"1",88
"27",-5.278,2.333,"11787",1,500,"-1",87
"28",1.684,2.112,"11787",1,500,"1",87
"29",-9.637,2.046,"11787",1,500,"-1",86
"30",-1.247,2.958,"11787",1,500,"1",86
"31",-1.651,1.309,"11787",1,500,"-1",85
"32",4.94,2.189,"11787",1,500,"1",85
"33",-2.137,1.813,"11787",1,500,"-1",84
"34",2.204,1.899,"11787",1,500,"1",84
"35",-3.696,2.083,"11787",1,500,"-1",83
"36",2.013,1.522,"11787",1,500,"1",83
"37",-5.672,3.301,"11787",1,500,"-1",82
"38",3.889,2.878,"11787",1,500,"1",82
"39",-1.241,1.042,"11787",1,500,"-1",81
