"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.004,1.871,"9529",1,500,"-1",31
"2",6.558,6.484,"9529",1,500,"1",31
"3",-3.005,2.278,"9529",1,500,"-1",30
"4",3.866,1.879,"9529",1,500,"1",30
"5",-4.556,2.672,"9529",1,500,"-1",29
"6",1.998,2.029,"9529",1,500,"1",29
"7",0.471,0.667,"9529",1,500,"-1",28
"8",0.707,0,"9529",1,500,"1",28
"9",-6.611,0.987,"9529",1,500,"-1",27
"10",0.182,3.325,"9529",1,500,"1",27
"11",-1.498,0.571,"9529",1,500,"-1",26
"12",0.789,1.175,"9529",1,500,"1",26
"13",-3.887,2.263,"9529",1,500,"-1",25
"14",2.297,2.932,"9529",1,500,"1",25
"15",-1.441,0.761,"9529",1,500,"-1",24
"16",1.258,0.84,"9529",1,500,"1",24
"17",-3.605,1.625,"9529",1,500,"-1",23
"18",1.856,1.85,"9529",1,500,"1",23
"19",-3.488,1.126,"9529",1,500,"-1",21
"20",0.482,1.22,"9529",1,500,"1",21
"21",-2.987,1.634,"9529",1,500,"-1",20
"22",1.533,1.712,"9529",1,500,"1",20
"23",-3.519,1.911,"9529",1,500,"-1",19
"24",1.533,1.823,"9529",1,500,"1",19
"25",-0.174,3.836,"9529",1,500,"-1",18
"26",-0.108,3.838,"9529",1,500,"1",18
"27",-2.035,2.492,"9529",1,500,"-1",17
"28",4.549,1.213,"9529",1,500,"1",17
"29",-1.489,0.86,"9529",1,500,"-1",16
"30",1.804,0.911,"9529",1,500,"1",16
"31",-3.633,1.961,"9529",1,500,"-1",15
"32",1.849,2.104,"9529",1,500,"1",15
"33",-1.375,2.779,"9529",1,500,"-1",14
"34",4.392,1.766,"9529",1,500,"1",14
"35",-6.24,1.595,"9529",1,500,"-1",13
"36",0.447,2.585,"9529",1,500,"1",13
"37",-1.711,2.238,"9529",1,500,"-1",12
"38",4.556,1.528,"9529",1,500,"1",12
"39",0.507,0.99,"9529",1,500,"-1",11
"40",5.454,1.459,"9529",1,500,"1",11
"41",-1.892,1.525,"9529",1,500,"-1",10
"42",2.449,1.568,"9529",1,500,"1",10
"43",-5.829,0.774,"9529",1,500,"-1",9
"44",1.035,1.857,"9529",1,500,"1",9
"45",-1.266,1.26,"9529",1,500,"-1",8
"46",3.793,1.428,"9529",1,500,"1",8
"47",-0.198,0.613,"9529",1,500,"-1",7
"48",0.138,4.1,"9529",1,500,"1",7
"49",-2.212,1.571,"9529",1,500,"-1",6
"50",2.157,1.778,"9529",1,500,"1",6
"51",-1.015,2.412,"9529",1,500,"-1",5
"52",4.804,1.208,"9529",1,500,"1",5
"53",-2.168,1.287,"9529",1,500,"-1",4
"54",2.675,1.651,"9529",1,500,"1",4
"55",-0.932,2.105,"9529",1,500,"-1",3
"56",4.343,1.824,"9529",1,500,"1",3
"57",-3.327,2.545,"9529",1,500,"-1",2
"58",3.616,2.402,"9529",1,500,"1",2
"59",-5.693,0.466,"9529",1,500,"-1",1
"60",-2.233,1.37,"9529",1,500,"1",1
