"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.152,2.819,"9550",1,500,"-1",82
"2",6.58,3.63,"9550",1,500,"1",82
"3",-4.273,1.716,"9550",1,500,"-1",81
"4",-0.453,1.558,"9550",1,500,"1",81
"5",-4.109,2.57,"9550",1,500,"-1",80
"6",4.539,2.802,"9550",1,500,"1",80
"7",-3.317,2.221,"9550",1,500,"-1",79
"8",1.843,2.422,"9550",1,500,"1",79
"9",-5.815,2.009,"9550",1,500,"-1",78
"10",0.057,1.665,"9550",1,500,"1",78
"11",-1.72,3.671,"9550",1,500,"-1",77
"12",0.703,1.315,"9550",1,500,"1",77
"13",0.471,0.667,"9550",1,500,"-1",76
"14",0.707,0,"9550",1,500,"1",76
"15",-3.092,2.419,"9550",1,500,"-1",75
"16",4.444,1.466,"9550",1,500,"1",75
"17",-6.082,2.004,"9550",1,500,"-1",74
"18",1.03,2.046,"9550",1,500,"1",74
"19",-7.922,1.075,"9550",1,500,"-1",73
"20",2.872,3.919,"9550",1,500,"1",73
"21",-7.135,1.24,"9550",1,500,"-1",72
"22",-0.255,2.513,"9550",1,500,"1",72
"23",-2,1.143,"9550",1,500,"-1",71
"24",2.331,1.075,"9550",1,500,"1",71
"25",-1.723,4.275,"9550",1,500,"-1",70
"26",8.56,1.248,"9550",1,500,"1",70
"27",-2.377,2.009,"9550",1,500,"-1",69
"28",3.642,2.153,"9550",1,500,"1",69
"29",-0.924,1.126,"9550",1,500,"-1",68
"30",2.163,4.412,"9550",1,500,"1",68
"31",-2.054,0.718,"9550",1,500,"-1",67
"32",-0.326,0.703,"9550",1,500,"1",67
"33",-0.392,1.475,"9550",1,500,"-1",66
"34",3.892,0.973,"9550",1,500,"1",66
"35",-0.667,0.16,"9550",1,500,"-1",65
"36",-0.181,0.139,"9550",1,500,"1",65
"37",-2.47,2.499,"9550",1,500,"-1",64
"38",2.869,1.452,"9550",1,500,"1",64
"39",-0.995,1.553,"9550",1,500,"-1",63
"40",-0.045,6.016,"9550",1,500,"1",63
"41",0.723,0.54,"9550",1,500,"-1",62
"42",2.604,0.506,"9550",1,500,"1",62
"43",-0.74,0.985,"9550",1,500,"-1",61
"44",2.164,0.95,"9550",1,500,"1",61
"45",-5.581,6.733,"9550",1,500,"-1",60
"46",1.199,1.822,"9550",1,500,"1",60
"47",-3.995,1.52,"9550",1,500,"-1",59
"48",0.426,0.862,"9550",1,500,"1",59
"49",-5.444,2.538,"9550",1,500,"-1",58
"50",1.178,2.936,"9550",1,500,"1",58
"51",-7.427,2.329,"9550",1,500,"-1",57
"52",2.431,4.124,"9550",1,500,"1",57
"53",-2.163,1.912,"9550",1,500,"-1",56
"54",3,1.175,"9550",1,500,"1",56
"55",0.707,0,"9550",1,500,"-1",55
"56",0.707,0.707,"9550",1,500,"1",55
"57",-0.13,1.406,"9550",1,500,"-1",54
"58",3.695,1.488,"9550",1,500,"1",54
"59",-2.37,1.227,"9550",1,500,"-1",53
"60",2.122,1.519,"9550",1,500,"1",53
"61",-9.347,2.364,"9550",1,500,"-1",52
"62",-0.97,2.9,"9550",1,500,"1",52
"63",-1.957,6.046,"9550",1,500,"-1",51
"64",-1.832,1.87,"9550",1,500,"1",51
"65",-0.208,2.834,"9550",1,500,"-1",50
"66",4.299,0.829,"9550",1,500,"1",50
"67",-2.833,1.281,"9550",1,500,"-1",49
"68",0.595,1.453,"9550",1,500,"1",49
"69",-2.683,2.849,"9550",1,500,"-1",48
"70",6.269,2.288,"9550",1,500,"1",48
"71",-3.712,1.58,"9550",1,500,"-1",47
"72",2.947,2.314,"9550",1,500,"1",47
"73",0.356,2.293,"9550",1,500,"-1",46
"74",3.282,7.467,"9550",1,500,"1",46
"75",0.332,0.697,"9550",1,500,"-1",44
"76",2.36,0.704,"9550",1,500,"1",44
"77",-6.458,0.909,"9550",1,500,"-1",43
"78",1.655,3.165,"9550",1,500,"1",43
"79",-2.706,0.526,"9550",1,500,"-1",42
"80",1.007,1.141,"9550",1,500,"1",42
"81",-1.609,1.415,"9550",1,500,"-1",40
"82",2.105,1.343,"9550",1,500,"1",40
"83",-1.638,1.39,"9550",1,500,"-1",39
"84",1.565,1.289,"9550",1,500,"1",39
"85",-1.8,1.925,"9550",1,500,"-1",38
"86",2.932,1.662,"9550",1,500,"1",38
"87",-0.353,2.202,"9550",1,500,"-1",37
"88",5.657,1.538,"9550",1,500,"1",37
"89",-0.619,1.638,"9550",1,500,"-1",36
"90",4.936,1.415,"9550",1,500,"1",36
"91",-3.455,3.049,"9550",1,500,"-1",35
"92",4.967,2.397,"9550",1,500,"1",35
"93",-1.709,1.405,"9550",1,500,"-1",34
"94",1.689,1.116,"9550",1,500,"1",34
"95",-3.39,1.906,"9550",1,500,"-1",33
"96",2.751,2.488,"9550",1,500,"1",33
"97",-1.519,3.624,"9550",1,500,"-1",32
"98",7.176,1.462,"9550",1,500,"1",32
"99",-2.845,1.786,"9550",1,500,"-1",31
"100",2.638,2.178,"9550",1,500,"1",31
"101",-1.446,2.071,"9550",1,500,"-1",30
"102",0.649,0.779,"9550",1,500,"1",30
"103",0.603,0.97,"9550",1,500,"-1",29
"104",5.02,1.745,"9550",1,500,"1",29
"105",-5.685,0.815,"9550",1,500,"-1",27
"106",0.563,2.25,"9550",1,500,"1",27
"107",-2.03,4.991,"9550",1,500,"-1",26
"108",1.692,1.579,"9550",1,500,"1",26
"109",-5.222,1.046,"9550",1,500,"-1",25
"110",-1.488,1.083,"9550",1,500,"1",25
"111",-5.771,0.99,"9550",1,500,"-1",24
"112",0.806,2.405,"9550",1,500,"1",24
"113",-2.535,7.297,"9550",1,500,"-1",23
"114",2.006,1.136,"9550",1,500,"1",23
"115",-4.844,2.384,"9550",1,500,"-1",22
"116",1.392,2.168,"9550",1,500,"1",22
"117",-3.729,1.139,"9550",1,500,"-1",21
"118",-0.011,1.312,"9550",1,500,"1",21
"119",-0.476,2.271,"9550",1,500,"-1",20
"120",5.633,1.445,"9550",1,500,"1",20
"121",-1.413,1.062,"9550",1,500,"-1",18
"122",-0.439,4.567,"9550",1,500,"1",18
"123",-0.44,1.377,"9550",1,500,"-1",17
"124",5.634,1.915,"9550",1,500,"1",17
"125",-8.29,2.031,"9550",1,500,"-1",16
"126",0.311,4.639,"9550",1,500,"1",16
"127",-5.071,0.35,"9550",1,500,"-1",15
