"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.841125280804435,0.158874719195565,0.0681020611052958,0.931897938894704,"11104",1,500,"sign",1
"2",0.857142857142857,0.142857142857143,0.321428571428571,0.678571428571429,"11104",1,500,"gaussian",1
"3",0.937831655212189,0.0621683447878112,0.102900049782035,0.897099950217965,"11104",1,500,"sign",2
"4",0.872727272727273,0.127272727272727,0.159090909090909,0.840909090909091,"11104",1,500,"gaussian",2
"5",0.933975788903792,0.0660242110962083,0.0442533366775532,0.955746663322447,"11104",1,500,"sign",3
"6",1,0,0.027027027027027,0.972972972972973,"11104",1,500,"gaussian",3
"7",0.971413012657991,0.0285869873420087,0.00920346283729322,0.990796537162707,"11104",1,500,"sign",5
"8",0.882352941176471,0.117647058823529,0.0645161290322581,0.935483870967742,"11104",1,500,"gaussian",5
"9",0.972420111308822,0.0275798886911779,0.0849821224754248,0.915017877524575,"11104",1,500,"sign",7
"10",0.973684210526316,0.0263157894736842,0.0869565217391304,0.91304347826087,"11104",1,500,"gaussian",7
"11",0.956517783897041,0.0434822161029591,0.0964475983154399,0.90355240168456,"11104",1,500,"sign",8
"12",0.880952380952381,0.119047619047619,0.24,0.76,"11104",1,500,"gaussian",8
"13",0.949079639259176,0.0509203607408239,0.0302165447293354,0.969783455270665,"11104",1,500,"sign",9
"14",0.761904761904762,0.238095238095238,0.147058823529412,0.852941176470588,"11104",1,500,"gaussian",9
"15",0.979176212196727,0.0208237878032726,0.0450131759448884,0.954986824055112,"11104",1,500,"sign",11
"16",0.923076923076923,0.0769230769230769,0.0344827586206897,0.96551724137931,"11104",1,500,"gaussian",11
"17",0.932800022288855,0.0671999777111453,0.0302434430180209,0.969756556981979,"11104",1,500,"sign",12
"18",0.904761904761905,0.0952380952380952,0.129032258064516,0.870967741935484,"11104",1,500,"gaussian",12
"19",0.919359584237771,0.0806404157622292,0.0914642782630688,0.908535721736931,"11104",1,500,"sign",14
"20",0.890909090909091,0.109090909090909,0.142857142857143,0.857142857142857,"11104",1,500,"gaussian",14
"21",0.936964122461912,0.0630358775380885,0.0429135222527158,0.957086477747284,"11104",1,500,"sign",15
"22",0.912280701754386,0.087719298245614,0.1875,0.8125,"11104",1,500,"gaussian",15
"23",0.923944371941465,0.0760556280585352,0.0629035055172551,0.937096494482745,"11104",1,500,"sign",16
"24",0.891891891891892,0.108108108108108,0.227272727272727,0.772727272727273,"11104",1,500,"gaussian",16
"25",0.910685457175357,0.0893145428246427,0.0535931450830721,0.946406854916928,"11104",1,500,"sign",17
"26",0.961538461538462,0.0384615384615385,0.5,0.5,"11104",1,500,"gaussian",17
"27",0.938718741215295,0.0612812587847051,0.059992206309387,0.940007793690613,"11104",1,500,"sign",18
"28",0.866666666666667,0.133333333333333,0.0666666666666667,0.933333333333333,"11104",1,500,"gaussian",18
"29",0.896570682117286,0.103429317882714,0.0689349041551484,0.931065095844852,"11104",1,500,"sign",20
"30",0.938775510204082,0.0612244897959184,0.184210526315789,0.815789473684211,"11104",1,500,"gaussian",20
