"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.873125838653739,0.126874161346261,0.0452981559061405,0.954701844093859,"9497",1,500,"sign",1
"2",0.8,0.2,0.1,0.9,"9497",1,500,"gaussian",1
"3",0.854906735417298,0.145093264582702,0.062378849286675,0.937621150713325,"9497",1,500,"sign",2
"4",1,0,0,1,"9497",1,500,"gaussian",2
"5",0.913441006315551,0.0865589936844487,0.0751968530343478,0.924803146965652,"9497",1,500,"sign",3
"6",0.823529411764706,0.176470588235294,0.185185185185185,0.814814814814815,"9497",1,500,"gaussian",3
"7",0.970278738610802,0.0297212613891983,0.0683165741578007,0.931683425842199,"9497",1,500,"sign",4
"8",0.921348314606742,0.0786516853932584,0.125,0.875,"9497",1,500,"gaussian",4
"9",0.88898109448982,0.11101890551018,0.200340625502089,0.799659374497911,"9497",1,500,"sign",5
"10",0.857142857142857,0.142857142857143,0.285714285714286,0.714285714285714,"9497",1,500,"gaussian",5
"11",0.8265931746649,0.1734068253351,0.118751655180852,0.881248344819148,"9497",1,500,"sign",6
"12",0.846153846153846,0.153846153846154,0.318181818181818,0.681818181818182,"9497",1,500,"gaussian",6
"13",0.842932608851217,0.157067391148783,0.0461061561520937,0.953893843847906,"9497",1,500,"sign",7
"14",0.844444444444444,0.155555555555556,0.19047619047619,0.80952380952381,"9497",1,500,"gaussian",7
"15",0.986135572329948,0.0138644276700525,0.0273053061114598,0.97269469388854,"9497",1,500,"sign",8
"16",0.875,0.125,0.114754098360656,0.885245901639344,"9497",1,500,"gaussian",8
"17",0.926314344289829,0.073685655710171,0.105870362925726,0.894129637074274,"9497",1,500,"sign",9
"18",0.8,0.2,0.25,0.75,"9497",1,500,"gaussian",9
"19",0.95824275147443,0.0417572485255704,0.0932382957063344,0.906761704293666,"9497",1,500,"sign",10
"20",0.884210526315789,0.115789473684211,0.13953488372093,0.86046511627907,"9497",1,500,"gaussian",10
"21",0.959731826565355,0.0402681734346449,0.0976118414399153,0.902388158560085,"9497",1,500,"sign",11
"22",0.789473684210526,0.210526315789474,0.0629370629370629,0.937062937062937,"9497",1,500,"gaussian",11
"23",0.866666544210648,0.133333455789352,0.0561509852913831,0.943849014708617,"9497",1,500,"sign",12
"24",0.866666666666667,0.133333333333333,0.0555555555555556,0.944444444444444,"9497",1,500,"gaussian",12
"25",0.969705663103231,0.0302943368967687,0.0479000632175265,0.952099936782473,"9497",1,500,"sign",13
"26",0.92817679558011,0.0718232044198895,0.0714285714285714,0.928571428571429,"9497",1,500,"gaussian",13
"27",0.970086270521159,0.0299137294788407,0.0189851264956483,0.981014873504352,"9497",1,500,"sign",14
"28",0.877777777777778,0.122222222222222,0.0578947368421053,0.942105263157895,"9497",1,500,"gaussian",14
"29",0.97794655040956,0.0220534495904401,0.098272308726719,0.901727691273281,"9497",1,500,"sign",15
"30",0.857142857142857,0.142857142857143,0.112676056338028,0.887323943661972,"9497",1,500,"gaussian",15
"31",0.770084869241249,0.229915130758751,0.247865864174397,0.752134135825603,"9497",1,500,"sign",16
"32",1,0,0,1,"9497",1,500,"gaussian",16
"33",0.930594135598988,0.0694058644010125,0.0916777363795482,0.908322263620452,"9497",1,500,"sign",17
"34",0.871794871794872,0.128205128205128,0.152777777777778,0.847222222222222,"9497",1,500,"gaussian",17
"35",0.964112340596251,0.0358876594037487,0.0221968875614656,0.977803112438534,"9497",1,500,"sign",18
"36",0.927272727272727,0.0727272727272727,0.0851063829787234,0.914893617021277,"9497",1,500,"gaussian",18
"37",0.969197901210697,0.0308020987893034,0.0902552136302211,0.909744786369779,"9497",1,500,"sign",19
"38",0.76,0.24,0.225806451612903,0.774193548387097,"9497",1,500,"gaussian",19
"39",0.965295113795218,0.034704886204782,0.0653465258507132,0.934653474149287,"9497",1,500,"sign",20
"40",0.833333333333333,0.166666666666667,0.0819672131147541,0.918032786885246,"9497",1,500,"gaussian",20
"41",0.941407334946914,0.0585926650530861,0.0787366834014823,0.921263316598518,"9497",1,500,"sign",21
"42",0.818181818181818,0.181818181818182,0.128205128205128,0.871794871794872,"9497",1,500,"gaussian",21
"43",0.969124866516422,0.0308751334835783,0.0316735768424083,0.968326423157592,"9497",1,500,"sign",23
"44",0.933333333333333,0.0666666666666667,0.0882352941176471,0.911764705882353,"9497",1,500,"gaussian",23
"45",0.984591556485135,0.0154084435148653,0.0831065764318994,0.9168934235681,"9497",1,500,"sign",24
"46",0.918918918918919,0.0810810810810811,0.1,0.9,"9497",1,500,"gaussian",24
"47",0.896321493902767,0.103678506097233,0.0553028270418349,0.944697172958165,"9497",1,500,"sign",25
"48",0.851851851851852,0.148148148148148,0.0833333333333333,0.916666666666667,"9497",1,500,"gaussian",25
"49",0.99999999996256,3.74401117741208e-11,0.249518204614551,0.750481795385449,"9497",1,500,"sign",26
"50",1,0,0.25,0.75,"9497",1,500,"gaussian",26
"51",0.954067121059188,0.0459328789408121,0.0367516446885196,0.96324835531148,"9497",1,500,"sign",27
"52",0.951456310679612,0.0485436893203883,0.13953488372093,0.86046511627907,"9497",1,500,"gaussian",27
"53",0.975000006358773,0.0249999936412266,0.0588249368516762,0.941175063148324,"9497",1,500,"sign",28
"54",0.945945945945946,0.0540540540540541,0.15,0.85,"9497",1,500,"gaussian",28
"55",0.942283046893736,0.0577169531062641,0.0617269602179046,0.938273039782096,"9497",1,500,"sign",29
"56",0.928571428571429,0.0714285714285714,0.142857142857143,0.857142857142857,"9497",1,500,"gaussian",29
"57",0.500416985405283,0.499583014594717,0.499270652978107,0.500729347021893,"9497",1,500,"sign",30
"58",0.9,0.1,0.0961538461538462,0.903846153846154,"9497",1,500,"gaussian",30
"59",0.977482392754166,0.022517607245834,0.0418663446738211,0.958133655326179,"9497",1,500,"sign",32
"60",0.925925925925926,0.0740740740740741,0.133333333333333,0.866666666666667,"9497",1,500,"gaussian",32
"61",0.92175665798876,0.0782433420112404,0.149143148192574,0.850856851807426,"9497",1,500,"sign",33
"62",0.833333333333333,0.166666666666667,0.19047619047619,0.80952380952381,"9497",1,500,"gaussian",33
"63",0.960611110097686,0.0393888899023136,0.121649106620345,0.878350893379655,"9497",1,500,"sign",34
"64",0.867924528301887,0.132075471698113,0.148148148148148,0.851851851851852,"9497",1,500,"gaussian",34
"65",0.925763081556749,0.0742369184432511,0.0522052363548246,0.947794763645176,"9497",1,500,"sign",35
"66",0.909090909090909,0.0909090909090909,0.0476190476190476,0.952380952380952,"9497",1,500,"gaussian",35
