"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.224,3.682,"10669",1,500,"-1",47
"2",3.603,2.396,"10669",1,500,"1",47
"3",-2.29,2.309,"10669",1,500,"-1",46
"4",4.081,1.259,"10669",1,500,"1",46
"5",-2.146,0.778,"10669",1,500,"-1",45
"6",0.591,0.825,"10669",1,500,"1",45
"7",-4.757,1.543,"10669",1,500,"-1",44
"8",-0.133,2.073,"10669",1,500,"1",44
"9",-2.78,1.73,"10669",1,500,"-1",43
"10",4.576,1.787,"10669",1,500,"1",43
"11",-2.857,2.903,"10669",1,500,"-1",42
"12",3.656,2.753,"10669",1,500,"1",42
"13",-0.978,1.9,"10669",1,500,"-1",41
"14",4.042,1.369,"10669",1,500,"1",41
"15",-2.048,1.702,"10669",1,500,"-1",40
"16",2.597,1.03,"10669",1,500,"1",40
"17",-1.734,0.89,"10669",1,500,"-1",39
"18",0.869,0.937,"10669",1,500,"1",39
"19",2.177,7.013,"10669",1,500,"-1",38
"20",2.772,1.568,"10669",1,500,"1",38
"21",-7.001,2.134,"10669",1,500,"-1",37
"22",0.189,2.482,"10669",1,500,"1",37
"23",-2.426,2.332,"10669",1,500,"-1",36
"24",3.606,1.75,"10669",1,500,"1",36
"25",-5.321,2.068,"10669",1,500,"-1",35
"26",0.799,2.521,"10669",1,500,"1",35
"27",0.132,2.137,"10669",1,500,"-1",34
"28",6.675,1.234,"10669",1,500,"1",34
"29",-2.446,3.115,"10669",1,500,"-1",33
"30",0.139,1.068,"10669",1,500,"1",33
"31",-3.948,1.261,"10669",1,500,"-1",32
"32",0.666,1.868,"10669",1,500,"1",32
"33",-2.675,3.353,"10669",1,500,"-1",31
"34",5.24,2.809,"10669",1,500,"1",31
"35",-3.774,1.194,"10669",1,500,"-1",30
"36",1.746,2.436,"10669",1,500,"1",30
"37",0.519,0.897,"10669",1,500,"-1",29
"38",2.168,4.94,"10669",1,500,"1",29
"39",0.828,1.869,"10669",1,500,"-1",28
"40",5.564,1.148,"10669",1,500,"1",28
"41",-1.332,1.729,"10669",1,500,"-1",27
"42",4.521,2.178,"10669",1,500,"1",27
"43",-3.426,2.947,"10669",1,500,"-1",26
"44",4.863,1.667,"10669",1,500,"1",26
"45",0.168,3.918,"10669",1,500,"-1",25
"46",0.385,0.955,"10669",1,500,"1",25
"47",-0.72,3.337,"10669",1,500,"-1",24
"48",6.55,1.15,"10669",1,500,"1",24
"49",-4.648,1.504,"10669",1,500,"-1",23
"50",0.93,2.263,"10669",1,500,"1",23
"51",-5.649,12.277,"10669",1,500,"-1",22
"52",-1.633,1.799,"10669",1,500,"1",22
"53",-1.426,2.603,"10669",1,500,"-1",21
"54",5.751,2.608,"10669",1,500,"1",21
"55",-2.437,0.762,"10669",1,500,"-1",20
"56",-1.948,5.212,"10669",1,500,"1",20
"57",-6.465,2.21,"10669",1,500,"-1",19
"58",3.197,4.062,"10669",1,500,"1",19
"59",-4.26,5.04,"10669",1,500,"-1",18
"60",5.194,2.923,"10669",1,500,"1",18
"61",-4.456,3.198,"10669",1,500,"-1",17
"62",3.913,2.982,"10669",1,500,"1",17
"63",-1.895,1.612,"10669",1,500,"-1",16
"64",1.285,1.4,"10669",1,500,"1",16
"65",-1.514,0.383,"10669",1,500,"-1",15
"66",-0.166,0.438,"10669",1,500,"1",15
"67",-2.29,3.542,"10669",1,500,"-1",14
"68",7.652,3.454,"10669",1,500,"1",14
"69",-6.435,1.97,"10669",1,500,"-1",13
"70",3.708,2.764,"10669",1,500,"1",13
"71",-4.492,2.925,"10669",1,500,"-1",12
"72",3.049,2.25,"10669",1,500,"1",12
"73",-3.874,1.379,"10669",1,500,"-1",11
"74",0.652,1.913,"10669",1,500,"1",11
"75",-4.778,0.965,"10669",1,500,"-1",10
"76",1.052,2.529,"10669",1,500,"1",10
"77",-2.395,2.255,"10669",1,500,"-1",9
"78",3.631,2.447,"10669",1,500,"1",9
"79",-2.146,1.48,"10669",1,500,"-1",8
"80",2.743,1.346,"10669",1,500,"1",8
"81",-3.217,2.274,"10669",1,500,"-1",7
"82",5.74,3.115,"10669",1,500,"1",7
"83",1.743,3.63,"10669",1,500,"-1",6
"84",11.722,2.198,"10669",1,500,"1",6
"85",-2.72,1.745,"10669",1,500,"-1",5
"86",1.826,1.79,"10669",1,500,"1",5
"87",-8.674,2.096,"10669",1,500,"-1",4
"88",0.72,4.289,"10669",1,500,"1",4
"89",-2.172,3.38,"10669",1,500,"-1",3
"90",8.069,2.902,"10669",1,500,"1",3
"91",0.733,3.823,"10669",1,500,"-1",2
"92",8.216,2.095,"10669",1,500,"1",2
"93",0.295,1.245,"10669",1,500,"-1",1
"94",2.926,5.225,"10669",1,500,"1",1
