"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model","segs"
"1",0.96325659896894,0.0367434010310598,0.0383206490247633,0.961679350975237,"9544",1,500,"sign",1
"2",0.872727272727273,0.127272727272727,0.195121951219512,0.804878048780488,"9544",1,500,"gaussian",1
"3",0.956923299781807,0.0430767002181928,0.042232695087753,0.957767304912247,"9544",1,500,"sign",2
"4",0.964285714285714,0.0357142857142857,0.0526315789473684,0.947368421052632,"9544",1,500,"gaussian",2
"5",0.911654964484868,0.0883450355151318,0.0700966333798691,0.929903366620131,"9544",1,500,"sign",3
"6",0.88,0.12,0.15,0.85,"9544",1,500,"gaussian",3
"7",0.922845556069404,0.0771544439305963,0.0428601204374808,0.957139879562519,"9544",1,500,"sign",4
"8",0.848484848484849,0.151515151515152,0.239130434782609,0.760869565217391,"9544",1,500,"gaussian",4
"9",0.892889513437142,0.107110486562858,0.059543600584068,0.940456399415932,"9544",1,500,"sign",5
"10",0.852941176470588,0.147058823529412,0.108695652173913,0.891304347826087,"9544",1,500,"gaussian",5
"11",0.999999989170949,1.08290506956315e-08,0.0357073471236868,0.964292652876313,"9544",1,500,"sign",6
"12",0.918367346938776,0.0816326530612245,0.147058823529412,0.852941176470588,"9544",1,500,"gaussian",6
"13",0.952616810336141,0.0473831896638587,0.0542422863853649,0.945757713614635,"9544",1,500,"sign",7
"14",0.926829268292683,0.0731707317073171,0.0789473684210526,0.921052631578947,"9544",1,500,"gaussian",7
"15",0.999999929174802,7.08251977609431e-08,0.0648876358166027,0.935112364183397,"9544",1,500,"sign",8
"16",0.96,0.04,0.181818181818182,0.818181818181818,"9544",1,500,"gaussian",8
"17",0.904779178414939,0.095220821585061,0.0442849279049068,0.955715072095093,"9544",1,500,"sign",10
"18",0.875,0.125,0.222222222222222,0.777777777777778,"9544",1,500,"gaussian",10
"19",0.920929423582687,0.0790705764173132,0.0415329984538351,0.958467001546165,"9544",1,500,"sign",11
"20",0.894736842105263,0.105263157894737,0.105263157894737,0.894736842105263,"9544",1,500,"gaussian",11
"21",0.895193297208371,0.104806702791629,0.0775601355322082,0.922439864467792,"9544",1,500,"sign",12
"22",0.904761904761905,0.0952380952380952,0.0833333333333333,0.916666666666667,"9544",1,500,"gaussian",12
"23",0.948521108665416,0.0514788913345839,0.0676195116619877,0.932380488338012,"9544",1,500,"sign",13
"24",0.857142857142857,0.142857142857143,0.0612244897959184,0.938775510204082,"9544",1,500,"gaussian",13
"25",0.790498634950672,0.209501365049327,0.320365696213235,0.679634303786765,"9544",1,500,"sign",14
"26",1,0,1,0,"9544",1,500,"gaussian",14
"27",0.934987398500745,0.0650126014992547,0.0372406655578797,0.96275933444212,"9544",1,500,"sign",15
"28",0.829787234042553,0.170212765957447,0.0860215053763441,0.913978494623656,"9544",1,500,"gaussian",15
"29",0.955445265664029,0.0445547343359709,0.0493058700583829,0.950694129941617,"9544",1,500,"sign",16
"30",0.934065934065934,0.0659340659340659,0.08,0.92,"9544",1,500,"gaussian",16
"31",0.950806200978029,0.0491937990219709,0.0595574196114196,0.94044258038858,"9544",1,500,"sign",17
"32",0.891891891891892,0.108108108108108,0.0975609756097561,0.902439024390244,"9544",1,500,"gaussian",17
"33",0.947278656132573,0.0527213438674267,0.0172510745450723,0.982748925454928,"9544",1,500,"sign",18
"34",0.863636363636364,0.136363636363636,0.0545454545454545,0.945454545454545,"9544",1,500,"gaussian",18
"35",0.934339307915511,0.0656606920844892,0.0753247337639689,0.924675266236031,"9544",1,500,"sign",19
"36",0.810810810810811,0.189189189189189,0.150943396226415,0.849056603773585,"9544",1,500,"gaussian",19
"37",0.92806481196749,0.0719351880325103,0.103870748410177,0.896129251589823,"9544",1,500,"sign",20
"38",0.922330097087379,0.0776699029126214,0.2,0.8,"9544",1,500,"gaussian",20
"39",0.902958883192503,0.0970411168074972,0.0547147015462471,0.945285298453753,"9544",1,500,"sign",21
"40",0.866666666666667,0.133333333333333,0.08,0.92,"9544",1,500,"gaussian",21
"41",0.981909971773441,0.0180900282265586,0.0447540658604707,0.955245934139529,"9544",1,500,"sign",22
"42",0.833333333333333,0.166666666666667,0.05,0.95,"9544",1,500,"gaussian",22
"43",0.975246935682576,0.0247530643174239,0.0228888796325986,0.977111120367401,"9544",1,500,"sign",23
"44",0.935897435897436,0.0641025641025641,0.0980392156862745,0.901960784313726,"9544",1,500,"gaussian",23
"45",0.95940547441269,0.0405945255873098,0.0482582717498881,0.951741728250112,"9544",1,500,"sign",24
"46",0.914285714285714,0.0857142857142857,0.157894736842105,0.842105263157895,"9544",1,500,"gaussian",24
"47",0.979038514156786,0.0209614858432139,0.0785803248267482,0.921419675173252,"9544",1,500,"sign",25
