"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.942,5.492,"10992",1,500,"-1",15
"2",2.692,1.538,"10992",1,500,"1",15
"3",-0.172,0.381,"10992",1,500,"-1",14
"4",1.227,0.45,"10992",1,500,"1",14
"5",-7.436,1.678,"10992",1,500,"-1",13
"6",-0.326,2.976,"10992",1,500,"1",13
"7",-1.002,0.78,"10992",1,500,"-1",12
"8",-0.091,2.128,"10992",1,500,"1",12
"9",0.091,0.65,"10992",1,500,"-1",11
"10",1.69,0.67,"10992",1,500,"1",11
"11",-0.828,2.098,"10992",1,500,"-1",10
"12",2.624,0.13,"10992",1,500,"1",10
"13",-0.789,0.686,"10992",1,500,"-1",9
"14",3.447,0.977,"10992",1,500,"1",9
"15",0.223,2.017,"10992",1,500,"-1",8
"16",5.172,1.006,"10992",1,500,"1",8
"17",-0.985,4.105,"10992",1,500,"-1",7
"18",6.295,2.956,"10992",1,500,"1",7
"19",-3.163,1.673,"10992",1,500,"-1",5
"20",1.809,1.786,"10992",1,500,"1",5
"21",1.173,1.04,"10992",1,500,"-1",4
"22",4.477,0.873,"10992",1,500,"1",4
"23",-1.423,0.827,"10992",1,500,"-1",3
"24",1.405,1.365,"10992",1,500,"1",3
"25",-0.564,1.188,"10992",1,500,"-1",1
"26",0.029,4.305,"10992",1,500,"1",1
