"","-1","-1to1","1to-1","1","sample","shape","BetaSigma","model"
"1",0.959547720467879,0.0404522795321208,0.107165861122222,0.892834138877779,"11279",1,20,"sign"
"2",0.796276013143483,0.203723986856517,0.216937354988399,0.783062645011601,"11279",1,20,"gaussian"
"3",0.902553753026574,0.0974462469734264,0.0543811591730195,0.94561884082698,"11279",2,20,"sign"
"4",0.80893300248139,0.19106699751861,0.19693094629156,0.80306905370844,"11279",2,20,"gaussian"
"5",0.936094606036839,0.0639053939631604,0.109620993187759,0.890379006812241,"11279",3,20,"sign"
"6",0.757352941176471,0.242647058823529,0.18609022556391,0.81390977443609,"11279",3,20,"gaussian"
"7",0.927568748105995,0.0724312518940054,0.131689184578078,0.868310815421922,"11279",4,20,"sign"
"8",0.795238095238095,0.204761904761905,0.17479674796748,0.82520325203252,"11279",4,20,"gaussian"
"9",0.926776636322631,0.0732233636773692,0.052944543805773,0.947055456194227,"11279",5,20,"sign"
"10",0.841121495327103,0.158878504672897,0.150442477876106,0.849557522123894,"11279",5,20,"gaussian"
"11",0.855234777758027,0.144765222241973,0.108790981837214,0.891209018162786,"11279",6,20,"sign"
"12",0.805,0.195,0.222857142857143,0.777142857142857,"11279",6,20,"gaussian"
