"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.456,0.927,"11113",1,20,"-1"
"2",0.595,2.451,"11113",1,20,"1"
"3",-1.252,0.722,"11113",2,20,"-1"
"4",0.569,0.783,"11113",2,20,"1"
"5",1.836,3.035,"11113",3,20,"-1"
"6",0.033,0.954,"11113",3,20,"1"
