"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-2.454,2.132,"11458",1,500,"-1",39
"2",3.474,2.038,"11458",1,500,"1",39
"3",-1.728,1.363,"11458",1,500,"-1",38
"4",3.383,1.112,"11458",1,500,"1",38
"5",-0.865,1.738,"11458",1,500,"-1",37
"6",3.514,0.872,"11458",1,500,"1",37
"7",-4.304,2.514,"11458",1,500,"-1",36
"8",5.94,2.758,"11458",1,500,"1",36
"9",-5.77,1.497,"11458",1,500,"-1",35
"10",-0.913,1.543,"11458",1,500,"1",35
"11",-3.025,2.265,"11458",1,500,"-1",34
"12",2.426,1.963,"11458",1,500,"1",34
"13",-4.686,0.574,"11458",1,500,"-1",33
"14",-1.786,1.104,"11458",1,500,"1",33
"15",-2.676,1.121,"11458",1,500,"-1",32
"16",0.32,0.363,"11458",1,500,"1",32
"17",-1.417,1.247,"11458",1,500,"-1",31
"18",1.645,0.995,"11458",1,500,"1",31
"19",0.389,0.263,"11458",1,500,"-1",30
"20",1.391,0.364,"11458",1,500,"1",30
"21",-1.535,1.42,"11458",1,500,"-1",29
"22",3.181,2.143,"11458",1,500,"1",29
"23",-2.167,4.416,"11458",1,500,"-1",28
"24",-1.76,1.328,"11458",1,500,"1",28
"25",5.752,1.179,"11458",1,500,"-1",27
"26",9.864,7.722,"11458",1,500,"1",27
"27",-2.7,1.232,"11458",1,500,"-1",26
"28",1.8,1.339,"11458",1,500,"1",26
"29",-0.078,1.006,"11458",1,500,"-1",25
"30",2.745,0.961,"11458",1,500,"1",25
"31",-5.048,2.619,"11458",1,500,"-1",24
"32",2.993,2.687,"11458",1,500,"1",24
"33",-5.283,1.435,"11458",1,500,"-1",23
"34",-1.488,0.802,"11458",1,500,"1",23
"35",-3.39,0.793,"11458",1,500,"-1",22
"36",0.711,1.059,"11458",1,500,"1",22
"37",-1.838,0.838,"11458",1,500,"-1",21
"38",-0.124,0.329,"11458",1,500,"1",21
"39",-2.756,2.184,"11458",1,500,"-1",20
"40",3.553,1.716,"11458",1,500,"1",20
"41",-2.31,3.869,"11458",1,500,"-1",19
"42",9.038,2.817,"11458",1,500,"1",19
"43",-8.043,6.286,"11458",1,500,"-1",18
"44",-1.145,1.663,"11458",1,500,"1",18
"45",-4.745,3.631,"11458",1,500,"-1",17
"46",3.113,2.631,"11458",1,500,"1",17
"47",1.599,3.541,"11458",1,500,"-1",16
"48",9.161,1.339,"11458",1,500,"1",16
"49",-3.411,1.755,"11458",1,500,"-1",14
"50",1.696,1.124,"11458",1,500,"1",14
"51",1.086,0.985,"11458",1,500,"-1",13
"52",1.979,4.904,"11458",1,500,"1",13
"53",-4.04,0.972,"11458",1,500,"-1",12
"54",1.259,1.832,"11458",1,500,"1",12
"55",-5.063,3.399,"11458",1,500,"-1",11
"56",4.494,4.028,"11458",1,500,"1",11
"57",0.63,1.664,"11458",1,500,"-1",10
"58",4.837,4.717,"11458",1,500,"1",10
"59",-4.476,2.773,"11458",1,500,"-1",9
"60",3.428,2.527,"11458",1,500,"1",9
"61",-1.064,1.561,"11458",1,500,"-1",8
"62",3.138,1.05,"11458",1,500,"1",8
"63",-3.075,3.165,"11458",1,500,"-1",7
"64",3.926,2.908,"11458",1,500,"1",7
"65",-4.373,1.964,"11458",1,500,"-1",6
"66",4.029,3.74,"11458",1,500,"1",6
"67",-3.338,2.368,"11458",1,500,"-1",5
"68",3.99,1.571,"11458",1,500,"1",5
"69",-3.73,1.561,"11458",1,500,"-1",4
"70",1.49,2.534,"11458",1,500,"1",4
"71",-4.857,4.641,"11458",1,500,"-1",3
"72",0.953,2.466,"11458",1,500,"1",3
"73",-6.288,1.834,"11458",1,500,"-1",2
"74",0.19,3.222,"11458",1,500,"1",2
"75",-1.626,0.614,"11458",1,500,"-1",1
"76",0.501,0.611,"11458",1,500,"1",1
