"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.809,1.297,"10171",1,20,"-1"
"2",2.22,1.465,"10171",1,20,"1"
"3",-0.69,1.135,"10171",2,20,"-1"
"4",2.189,1.412,"10171",2,20,"1"
"5",-0.867,1.078,"10171",3,20,"-1"
"6",1.426,0.947,"10171",3,20,"1"
"7",-0.157,1.028,"10171",4,20,"-1"
"8",-2.643,0.903,"10171",4,20,"1"
