"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.375,1.061,"10931",1,20,"-1"
"2",0.479,2.954,"10931",1,20,"1"
"3",-0.338,0.891,"10931",2,20,"-1"
"4",0.327,2.368,"10931",2,20,"1"
