"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.28,2.58,"10877",1,500,"-1",47
"2",4.498,4.085,"10877",1,500,"1",47
"3",-2.941,1.201,"10877",1,500,"-1",46
"4",3.24,2.139,"10877",1,500,"1",46
"5",2.266,3.044,"10877",1,500,"-1",45
"6",2.509,0.892,"10877",1,500,"1",45
"7",-1.605,2.055,"10877",1,500,"-1",44
"8",3.411,1.916,"10877",1,500,"1",44
"9",-0.955,4.987,"10877",1,500,"-1",43
"10",-0.256,1.4,"10877",1,500,"1",43
"11",-0.667,0.16,"10877",1,500,"-1",42
"12",-0.181,0.139,"10877",1,500,"1",42
"13",-2.471,1.197,"10877",1,500,"-1",41
"14",0.747,1.41,"10877",1,500,"1",41
"15",-2.26,2.835,"10877",1,500,"-1",40
"16",0.344,0.552,"10877",1,500,"1",40
"17",-1.93,1.574,"10877",1,500,"-1",39
"18",4.133,1.372,"10877",1,500,"1",39
"19",-2.704,0.998,"10877",1,500,"-1",38
"20",1.151,1.343,"10877",1,500,"1",38
"21",-0.925,2.208,"10877",1,500,"-1",37
"22",4.756,1.022,"10877",1,500,"1",37
"23",-2.191,3.533,"10877",1,500,"-1",36
"24",6.985,3.485,"10877",1,500,"1",36
"25",-3.787,5.425,"10877",1,500,"-1",35
"26",-0.498,1.761,"10877",1,500,"1",35
"27",-2.221,1.412,"10877",1,500,"-1",34
"28",2.017,1.32,"10877",1,500,"1",34
"29",-0.575,0.698,"10877",1,500,"-1",33
"30",1.673,1.026,"10877",1,500,"1",33
"31",-4.842,2.715,"10877",1,500,"-1",32
"32",4.625,2.841,"10877",1,500,"1",32
"33",-0.243,2.734,"10877",1,500,"-1",31
"34",5.678,1.14,"10877",1,500,"1",31
"35",-5.68,1.572,"10877",1,500,"-1",30
"36",0.479,2.539,"10877",1,500,"1",30
"37",-13.542,2.453,"10877",1,500,"-1",29
"38",-3.87,4.389,"10877",1,500,"1",29
"39",0.376,2.535,"10877",1,500,"-1",28
"40",5.193,1.162,"10877",1,500,"1",28
"41",-5.761,1.633,"10877",1,500,"-1",27
"42",2.356,3.465,"10877",1,500,"1",27
"43",-0.799,1.661,"10877",1,500,"-1",26
"44",4.44,2.143,"10877",1,500,"1",26
"45",-3.302,1.727,"10877",1,500,"-1",25
"46",2.733,2.417,"10877",1,500,"1",25
"47",-2.999,0.835,"10877",1,500,"-1",24
"48",-0.053,0.817,"10877",1,500,"1",24
"49",-0.239,1.11,"10877",1,500,"-1",23
"50",2.391,3.388,"10877",1,500,"1",23
"51",-1.333,2.026,"10877",1,500,"-1",22
"52",3.347,1.701,"10877",1,500,"1",22
"53",-2.885,1.721,"10877",1,500,"-1",21
"54",1.584,1.101,"10877",1,500,"1",21
"55",-3.556,1.166,"10877",1,500,"-1",20
"56",2.175,1.944,"10877",1,500,"1",20
"57",-3.274,1.866,"10877",1,500,"-1",19
"58",2.622,2.037,"10877",1,500,"1",19
"59",0.199,1.421,"10877",1,500,"-1",18
"60",3.944,0.541,"10877",1,500,"1",18
"61",-0.233,1.351,"10877",1,500,"-1",17
"62",3.51,1.292,"10877",1,500,"1",17
"63",-5.809,2.179,"10877",1,500,"-1",16
"64",-0.052,1.264,"10877",1,500,"1",16
"65",-3.609,1.327,"10877",1,500,"-1",15
"66",1.219,2.249,"10877",1,500,"1",15
"67",-3.863,1.012,"10877",1,500,"-1",14
"68",-0.699,1.251,"10877",1,500,"1",14
"69",-2.933,3.535,"10877",1,500,"-1",13
"70",7.505,1.572,"10877",1,500,"1",13
"71",2.704,1.544,"10877",1,500,"-1",12
"72",9.121,2.233,"10877",1,500,"1",12
"73",-2.713,1.915,"10877",1,500,"-1",11
"74",2.634,2.005,"10877",1,500,"1",11
"75",-0.59,1.465,"10877",1,500,"-1",10
"76",1.371,5.106,"10877",1,500,"1",10
"77",-2.521,1.786,"10877",1,500,"-1",9
"78",4.07,2.334,"10877",1,500,"1",9
"79",-3.095,3.55,"10877",1,500,"-1",8
"80",3.864,2.463,"10877",1,500,"1",8
"81",-3.941,2.191,"10877",1,500,"-1",7
"82",1.645,2.286,"10877",1,500,"1",7
"83",0.039,1.413,"10877",1,500,"-1",6
"84",5.3,1.466,"10877",1,500,"1",6
"85",-1.359,1.479,"10877",1,500,"-1",5
"86",1.734,4.095,"10877",1,500,"1",5
"87",-1.548,2.116,"10877",1,500,"-1",4
"88",4.048,1.587,"10877",1,500,"1",4
"89",-3.902,1.211,"10877",1,500,"-1",3
"90",-0.132,0.953,"10877",1,500,"1",3
"91",-2.531,1.562,"10877",1,500,"-1",2
"92",2.45,1.775,"10877",1,500,"1",2
"93",-1.846,1.603,"10877",1,500,"-1",1
"94",3.441,1.63,"10877",1,500,"1",1
