"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.124,1.048,"10500",1,20,"-1"
"2",0.188,3.089,"10500",1,20,"1"
"3",-1.116,1.208,"10500",2,20,"-1"
"4",1.739,1.257,"10500",2,20,"1"
"5",-0.329,1.057,"10500",3,20,"-1"
"6",1.173,3.03,"10500",3,20,"1"
"7",-1.062,1.224,"10500",4,20,"-1"
"8",1.57,1.203,"10500",4,20,"1"
"9",-0.851,0.866,"10500",5,20,"-1"
"10",1.398,1.14,"10500",5,20,"1"
"11",-0.822,1.081,"10500",6,20,"-1"
"12",1.19,0.95,"10500",6,20,"1"
