"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-1.007,1.371,"11038",1,20,"-1"
"2",2.056,1.361,"11038",1,20,"1"
"3",-0.403,0.988,"11038",2,20,"-1"
"4",0.668,2.81,"11038",2,20,"1"
"5",-1.408,1.039,"11038",3,20,"-1"
"6",0.85,1.201,"11038",3,20,"1"
