"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.19,1.776,"11010",1,500,"-1",22
"2",2.483,1.336,"11010",1,500,"1",22
"3",-4.158,2.231,"11010",1,500,"-1",21
"4",3.19,2.478,"11010",1,500,"1",21
"5",-0.044,1.873,"11010",1,500,"-1",20
"6",3.831,0.816,"11010",1,500,"1",20
"7",-5.136,3.82,"11010",1,500,"-1",19
"8",4.929,4.052,"11010",1,500,"1",19
"9",-0.132,0.331,"11010",1,500,"-1",18
"10",1.185,0.451,"11010",1,500,"1",18
"11",-4.322,2.577,"11010",1,500,"-1",17
"12",2.563,2.782,"11010",1,500,"1",17
"13",-2.675,1.712,"11010",1,500,"-1",16
"14",1.637,1.26,"11010",1,500,"1",16
"15",-4.788,0.758,"11010",1,500,"-1",15
"16",-0.171,2.047,"11010",1,500,"1",15
"17",-1.745,0.747,"11010",1,500,"-1",14
"18",0.079,0.683,"11010",1,500,"1",14
"19",-7.143,2.281,"11010",1,500,"-1",13
"20",0.361,1.752,"11010",1,500,"1",13
"21",0.436,0.283,"11010",1,500,"-1",12
"22",3.539,1.307,"11010",1,500,"1",12
"23",-0.772,0.834,"11010",1,500,"-1",11
"24",2.103,1.443,"11010",1,500,"1",11
"25",-0.401,1.31,"11010",1,500,"-1",10
"26",1.292,4.133,"11010",1,500,"1",10
"27",1.81,8.247,"11010",1,500,"-1",9
"28",1.974,2.259,"11010",1,500,"1",9
"29",-1.709,2.026,"11010",1,500,"-1",8
"30",3.061,1.851,"11010",1,500,"1",8
"31",-4.463,0.927,"11010",1,500,"-1",7
"32",0.275,1.501,"11010",1,500,"1",7
"33",-3.718,2.299,"11010",1,500,"-1",6
"34",2.881,2.311,"11010",1,500,"1",6
"35",0.723,0.54,"11010",1,500,"-1",5
"36",2.604,0.506,"11010",1,500,"1",5
"37",-2.187,1.363,"11010",1,500,"-1",4
"38",0.862,1.421,"11010",1,500,"1",4
"39",-1.041,0.883,"11010",1,500,"-1",3
"40",1.154,0.919,"11010",1,500,"1",3
"41",-1.006,1.762,"11010",1,500,"-1",2
"42",3.67,1.556,"11010",1,500,"1",2
"43",-3.262,0.247,"11010",1,500,"-1",1
"44",-0.797,0.55,"11010",1,500,"1",1
