"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",0.018,1.065,"10497",1,20,"-1"
"2",0.093,2.833,"10497",1,20,"1"
"3",-0.017,0.916,"10497",2,20,"-1"
"4",0.247,2.656,"10497",2,20,"1"
