"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.252,2.395,"9532",1,500,"-1",17
"2",1.871,6.957,"9532",1,500,"1",17
"3",-1.822,1.888,"9532",1,500,"-1",16
"4",3.213,1.527,"9532",1,500,"1",16
"5",-3.538,2.255,"9532",1,500,"-1",15
"6",5.402,2.939,"9532",1,500,"1",15
"7",0.469,0.953,"9532",1,500,"-1",14
"8",6.189,2.135,"9532",1,500,"1",14
"9",-5.347,2.283,"9532",1,500,"-1",13
"10",3.658,2.266,"9532",1,500,"1",13
"11",0.998,1.415,"9532",1,500,"-1",10
"12",1.894,4.217,"9532",1,500,"1",10
"13",-1.037,1.939,"9532",1,500,"-1",9
"14",6.41,3.593,"9532",1,500,"1",9
"15",0.716,1.068,"9532",1,500,"-1",8
"16",5.802,1.414,"9532",1,500,"1",8
"17",-3.378,2.085,"9532",1,500,"-1",7
"18",2.192,2.274,"9532",1,500,"1",7
"19",-1.051,0.449,"9532",1,500,"-1",6
"20",0.776,0.572,"9532",1,500,"1",6
"21",-0.905,1.966,"9532",1,500,"-1",5
"22",5.814,1.02,"9532",1,500,"1",5
"23",-5.038,1.433,"9532",1,500,"-1",4
"24",-1.127,0.98,"9532",1,500,"1",4
"25",-0.278,0.861,"9532",1,500,"-1",3
"26",2.87,0.868,"9532",1,500,"1",3
"27",0.014,2.879,"9532",1,500,"-1",2
"28",0.228,0.99,"9532",1,500,"1",2
"29",-1.923,1.011,"9532",1,500,"-1",1
"30",1.354,0.76,"9532",1,500,"1",1
