"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.111,1.074,"10640",1,20,"-1"
"2",0.521,3.212,"10640",1,20,"1"
"3",-0.091,0.937,"10640",2,20,"-1"
"4",0.183,2.959,"10640",2,20,"1"
"5",-1.111,1.001,"10640",3,20,"-1"
"6",0.905,0.932,"10640",3,20,"1"
"7",-0.086,0.79,"10640",4,20,"-1"
"8",-0.529,2.206,"10640",4,20,"1"
"9",-0.204,2.505,"10640",5,20,"-1"
"10",0.1,0.883,"10640",5,20,"1"
"11",-0.68,1.793,"10640",6,20,"-1"
"12",0.222,0.779,"10640",6,20,"1"
