"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.582,0.872,"11292",1,20,"-1"
"2",0.349,2.473,"11292",1,20,"1"
"3",-0.268,0.881,"11292",2,20,"-1"
"4",0.12,2.677,"11292",2,20,"1"
"5",-0.723,0.875,"11292",3,20,"-1"
"6",0.962,2.143,"11292",3,20,"1"
"7",0.311,2.328,"11292",4,20,"-1"
"8",0.105,0.863,"11292",4,20,"1"
"9",-0.948,2.319,"11292",5,20,"-1"
"10",0.145,0.884,"11292",5,20,"1"
