"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.241,0.92,"11122",1,20,"-1"
"2",0.058,2.514,"11122",1,20,"1"
"3",-0.115,2.383,"11122",2,20,"-1"
"4",0.115,0.844,"11122",2,20,"1"
"5",-0.828,0.954,"11122",3,20,"-1"
"6",1.415,0.968,"11122",3,20,"1"
"7",-1.006,1.06,"11122",4,20,"-1"
"8",1.15,0.941,"11122",4,20,"1"
