"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.613,0.909,"11301",1,20,"-1"
"2",1.142,1.847,"11301",1,20,"1"
"3",-1.124,1.081,"11301",2,20,"-1"
"4",0.952,1.032,"11301",2,20,"1"
