"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-14.09,2.648,"11368",1,500,"-1",38
"2",3.33,7.164,"11368",1,500,"1",38
"3",-0.187,1.466,"11368",1,500,"-1",37
"4",4.338,1.325,"11368",1,500,"1",37
"5",-2.016,1.763,"11368",1,500,"-1",36
"6",3.38,2.227,"11368",1,500,"1",36
"7",-4.506,2.401,"11368",1,500,"-1",35
"8",3.566,2.116,"11368",1,500,"1",35
"9",0.81,2.23,"11368",1,500,"-1",34
"10",5.638,1.027,"11368",1,500,"1",34
"11",-4.861,2.041,"11368",1,500,"-1",33
"12",0.713,2.283,"11368",1,500,"1",33
"13",-4.023,1.522,"11368",1,500,"-1",32
"14",0.388,1.726,"11368",1,500,"1",32
"15",-3.121,1.457,"11368",1,500,"-1",30
"16",0.335,1.234,"11368",1,500,"1",30
"17",-1.401,0.817,"11368",1,500,"-1",29
"18",0.543,0.895,"11368",1,500,"1",29
"19",-2.422,2.176,"11368",1,500,"-1",28
"20",3.521,2.461,"11368",1,500,"1",28
"21",-3.897,2.27,"11368",1,500,"-1",27
"22",3.516,2.158,"11368",1,500,"1",27
"23",-2.787,2.514,"11368",1,500,"-1",26
"24",5.621,2.011,"11368",1,500,"1",26
"25",-2.228,3.584,"11368",1,500,"-1",25
"26",9.197,3.155,"11368",1,500,"1",25
"27",-3.312,0.982,"11368",1,500,"-1",24
"28",-0.288,0.677,"11368",1,500,"1",24
"29",-1.652,2.133,"11368",1,500,"-1",23
"30",6.015,2.316,"11368",1,500,"1",23
"31",-4.665,1.409,"11368",1,500,"-1",22
"32",1.733,2.504,"11368",1,500,"1",22
"33",0.293,0.333,"11368",1,500,"-1",21
"34",2.206,0.804,"11368",1,500,"1",21
"35",-7.691,2.817,"11368",1,500,"-1",20
"36",2.402,4.275,"11368",1,500,"1",20
"37",-2.065,2.762,"11368",1,500,"-1",19
"38",5.224,1.05,"11368",1,500,"1",19
"39",-4.14,0.638,"11368",1,500,"-1",18
"40",-1.712,0.952,"11368",1,500,"1",18
"41",-4.25,2.268,"11368",1,500,"-1",17
"42",4.089,3.425,"11368",1,500,"1",17
"43",-7.954,1.718,"11368",1,500,"-1",16
"44",0.951,4.182,"11368",1,500,"1",16
"45",0.264,0.35,"11368",1,500,"-1",15
"46",2.257,0.786,"11368",1,500,"1",15
"47",-0.966,3.211,"11368",1,500,"-1",14
"48",7.025,2.453,"11368",1,500,"1",14
"49",-1.833,0.942,"11368",1,500,"-1",13
"50",0.872,2.284,"11368",1,500,"1",13
"51",-2.926,1.014,"11368",1,500,"-1",12
"52",0.155,1.698,"11368",1,500,"1",12
"53",-6.702,1.568,"11368",1,500,"-1",11
"54",-0.63,2.512,"11368",1,500,"1",11
"55",-7.24,1.758,"11368",1,500,"-1",10
"56",-0.549,3.426,"11368",1,500,"1",10
"57",-6.5,2.234,"11368",1,500,"-1",9
"58",0.671,1.662,"11368",1,500,"1",9
"59",-2.157,2.476,"11368",1,500,"-1",8
"60",4.691,0.917,"11368",1,500,"1",8
"61",-2.614,0.864,"11368",1,500,"-1",7
"62",0.238,0.835,"11368",1,500,"1",7
"63",-3.816,1.027,"11368",1,500,"-1",6
"64",1.634,1.889,"11368",1,500,"1",6
"65",-3.051,1.665,"11368",1,500,"-1",5
"66",2.669,1.351,"11368",1,500,"1",5
"67",-1.118,0.509,"11368",1,500,"-1",4
"68",0.509,0.612,"11368",1,500,"1",4
"69",-6.261,1.685,"11368",1,500,"-1",3
"70",-0.477,1.769,"11368",1,500,"1",3
"71",-3.967,1.262,"11368",1,500,"-1",2
"72",-0.43,1.785,"11368",1,500,"1",2
"73",0.021,1.194,"11368",1,500,"-1",1
"74",4.865,1.533,"11368",1,500,"1",1
