"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-3.45,1.967,"9667",1,500,"-1",73
"2",4.455,2.813,"9667",1,500,"1",73
"3",-0.804,1.553,"9667",1,500,"-1",72
"4",-0.231,6.402,"9667",1,500,"1",72
"5",-8.066,3.741,"9667",1,500,"-1",71
"6",-0.821,1.686,"9667",1,500,"1",71
"7",-2.224,1.561,"9667",1,500,"-1",70
"8",2.186,1.157,"9667",1,500,"1",70
"9",2.196,1.191,"9667",1,500,"-1",69
"10",2.881,4.873,"9667",1,500,"1",69
"11",-2.67,2.27,"9667",1,500,"-1",68
"12",5.515,3.237,"9667",1,500,"1",68
"13",-5.462,0.9,"9667",1,500,"-1",67
"14",0.724,2.296,"9667",1,500,"1",67
"15",-0.514,2.599,"9667",1,500,"-1",66
"16",7.423,2.974,"9667",1,500,"1",66
"17",0.735,2.998,"9667",1,500,"-1",65
"18",9.807,1.734,"9667",1,500,"1",65
"19",-7.291,2.096,"9667",1,500,"-1",64
"20",-0.02,3.716,"9667",1,500,"1",64
"21",-7.168,2.156,"9667",1,500,"-1",63
"22",3.612,2.684,"9667",1,500,"1",63
"23",-5.227,1.766,"9667",1,500,"-1",62
"24",0.771,2.556,"9667",1,500,"1",62
"25",0.764,0.684,"9667",1,500,"-1",61
"26",2.865,0.926,"9667",1,500,"1",61
"27",-6.367,1.413,"9667",1,500,"-1",60
"28",0.273,2.751,"9667",1,500,"1",60
"29",-0.769,1.606,"9667",1,500,"-1",59
"30",2.463,5.014,"9667",1,500,"1",59
"31",-8.037,2.732,"9667",1,500,"-1",58
"32",1.893,2.393,"9667",1,500,"1",58
"33",-2.785,1.522,"9667",1,500,"-1",57
"34",2.343,2.177,"9667",1,500,"1",57
"35",-0.326,1.75,"9667",1,500,"-1",56
"36",6.4,1.659,"9667",1,500,"1",56
"37",-4.251,1.1,"9667",1,500,"-1",55
"38",1.192,2.396,"9667",1,500,"1",55
"39",-7.517,1.286,"9667",1,500,"-1",54
"40",-1.17,2.753,"9667",1,500,"1",54
"41",-6.064,1.342,"9667",1,500,"-1",53
"42",-1.813,1.463,"9667",1,500,"1",53
"43",-5.596,2.117,"9667",1,500,"-1",52
"44",1.846,2.797,"9667",1,500,"1",52
"45",-5.135,2.479,"9667",1,500,"-1",51
"46",1.118,0.652,"9667",1,500,"1",51
"47",-2.849,1.669,"9667",1,500,"-1",50
"48",2.066,2.023,"9667",1,500,"1",50
"49",0.124,0.596,"9667",1,500,"-1",49
"50",1.692,0.684,"9667",1,500,"1",49
"51",-3.3,1.499,"9667",1,500,"-1",48
"52",1.828,1.987,"9667",1,500,"1",48
"53",-4.365,0.277,"9667",1,500,"-1",47
"54",0.871,1.588,"9667",1,500,"1",47
"55",-7.695,2.874,"9667",1,500,"-1",46
"56",1.144,4.229,"9667",1,500,"1",46
"57",-6.299,1.903,"9667",1,500,"-1",45
"58",0.548,1.967,"9667",1,500,"1",45
"59",-0.993,1.156,"9667",1,500,"-1",44
"60",1.661,1.11,"9667",1,500,"1",44
"61",-4.878,2.223,"9667",1,500,"-1",43
"62",5.022,3.112,"9667",1,500,"1",43
"63",-1.524,1.379,"9667",1,500,"-1",42
"64",3.278,2.014,"9667",1,500,"1",42
"65",-0.37,3.8,"9667",1,500,"-1",41
"66",11.488,3.158,"9667",1,500,"1",41
"67",-1.268,1.427,"9667",1,500,"-1",40
"68",2.197,2.856,"9667",1,500,"1",40
"69",-6.336,1.952,"9667",1,500,"-1",39
"70",1.581,3.086,"9667",1,500,"1",39
"71",-5.48,1.151,"9667",1,500,"-1",38
"72",1.463,2.971,"9667",1,500,"1",38
"73",-3.912,1.241,"9667",1,500,"-1",37
"74",0.032,1.056,"9667",1,500,"1",37
"75",-1.781,1.554,"9667",1,500,"-1",36
"76",4.279,0.904,"9667",1,500,"1",36
"77",-2.411,1.426,"9667",1,500,"-1",35
"78",2.941,1.477,"9667",1,500,"1",35
"79",-1.527,1.251,"9667",1,500,"-1",34
"80",1.177,0.763,"9667",1,500,"1",34
"81",-5.883,1.943,"9667",1,500,"-1",33
"82",-0.946,1.723,"9667",1,500,"1",33
"83",-4.909,1.379,"9667",1,500,"-1",32
"84",0.622,1.501,"9667",1,500,"1",32
"85",-5.945,0.966,"9667",1,500,"-1",31
"86",0.379,2.662,"9667",1,500,"1",31
"87",-0.869,2.688,"9667",1,500,"-1",30
"88",5.966,2.463,"9667",1,500,"1",30
"89",-3.503,1.908,"9667",1,500,"-1",29
"90",1.961,1.769,"9667",1,500,"1",29
"91",-1.771,0.918,"9667",1,500,"-1",28
"92",0.865,0.847,"9667",1,500,"1",28
"93",-4.244,3.088,"9667",1,500,"-1",27
"94",4.708,2.412,"9667",1,500,"1",27
"95",-6.283,2.488,"9667",1,500,"-1",26
"96",0.839,2.015,"9667",1,500,"1",26
"97",-7.065,2.153,"9667",1,500,"-1",25
"98",-0.945,2.539,"9667",1,500,"1",25
"99",-1.34,1.276,"9667",1,500,"-1",24
"100",2.81,0.286,"9667",1,500,"1",24
"101",-2.981,2.757,"9667",1,500,"-1",23
"102",6.781,2.044,"9667",1,500,"1",23
"103",-4.142,1.287,"9667",1,500,"-1",22
"104",0.069,1.841,"9667",1,500,"1",22
"105",-4.678,1.241,"9667",1,500,"-1",21
"106",0.986,2.238,"9667",1,500,"1",21
"107",-1.423,0.601,"9667",1,500,"-1",20
"108",0.531,0.568,"9667",1,500,"1",20
