"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.219,1.011,"10872",1,20,"-1"
"2",0.012,2.866,"10872",1,20,"1"
"3",-0.877,1.028,"10872",2,20,"-1"
"4",1.404,1.135,"10872",2,20,"1"
"5",-0.232,0.949,"10872",3,20,"-1"
"6",0.598,2.534,"10872",3,20,"1"
"7",-1.455,1.217,"10872",4,20,"-1"
"8",1.107,1.161,"10872",4,20,"1"
"9",-0.629,1.06,"10872",5,20,"-1"
"10",1.923,1.018,"10872",5,20,"1"
