"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.037,2.477,"11234",1,500,"-1",28
"2",4.011,5.391,"11234",1,500,"1",28
"3",1.318,1.202,"11234",1,500,"-1",27
"4",6.397,1.561,"11234",1,500,"1",27
"5",-15.303,2.353,"11234",1,500,"-1",26
"6",-4.656,3.874,"11234",1,500,"1",26
"7",-1.627,2.666,"11234",1,500,"-1",25
"8",5.655,2.079,"11234",1,500,"1",25
"9",0.32,1.101,"11234",1,500,"-1",24
"10",5.745,1.255,"11234",1,500,"1",24
"11",-3.82,2.234,"11234",1,500,"-1",23
"12",1.243,1.917,"11234",1,500,"1",23
"13",-3.808,2.647,"11234",1,500,"-1",21
"14",3.533,2.215,"11234",1,500,"1",21
"15",-3.587,0.75,"11234",1,500,"-1",20
"16",-0.175,1.59,"11234",1,500,"1",20
"17",-5.228,1.962,"11234",1,500,"-1",19
"18",-0.184,1.72,"11234",1,500,"1",19
"19",-2.65,2.037,"11234",1,500,"-1",18
"20",-1.284,6.508,"11234",1,500,"1",18
"21",-1.284,4.03,"11234",1,500,"-1",17
"22",6.666,1.397,"11234",1,500,"1",17
"23",0.707,0,"11234",1,500,"-1",16
"24",0.707,0.707,"11234",1,500,"1",16
"25",-5.248,0.858,"11234",1,500,"-1",15
"26",-0.014,1.71,"11234",1,500,"1",15
"27",-2.409,2.111,"11234",1,500,"-1",14
"28",3.34,1.543,"11234",1,500,"1",14
"29",-0.913,3.169,"11234",1,500,"-1",13
"30",6.038,2.411,"11234",1,500,"1",13
"31",0.047,1.153,"11234",1,500,"-1",12
"32",2.135,4.57,"11234",1,500,"1",12
"33",0.074,1.69,"11234",1,500,"-1",11
"34",4.078,0.598,"11234",1,500,"1",11
"35",-1.839,2.516,"11234",1,500,"-1",10
"36",5.866,3.892,"11234",1,500,"1",10
"37",1.441,0.538,"11234",1,500,"-1",9
"38",3.481,0.316,"11234",1,500,"1",9
"39",-3.438,0.798,"11234",1,500,"-1",8
"40",1.503,1.778,"11234",1,500,"1",8
"41",-1.342,1.783,"11234",1,500,"-1",7
"42",3.247,0.331,"11234",1,500,"1",7
"43",-0.189,1.162,"11234",1,500,"-1",6
"44",2.113,5.498,"11234",1,500,"1",6
"45",-0.118,2.057,"11234",1,500,"-1",5
"46",5.951,1.425,"11234",1,500,"1",5
"47",-4.502,1.691,"11234",1,500,"-1",4
"48",1.676,1.482,"11234",1,500,"1",4
"49",-1.458,0.52,"11234",1,500,"-1",3
"50",-0.205,0.231,"11234",1,500,"1",3
"51",-1.398,0.801,"11234",1,500,"-1",2
"52",1.22,3.007,"11234",1,500,"1",2
"53",-2.334,1.496,"11234",1,500,"-1",1
"54",2.169,1.462,"11234",1,500,"1",1
