"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.275,1.134,"10046",1,20,"-1"
"2",0.546,3.357,"10046",1,20,"1"
"3",-0.574,0.781,"10046",2,20,"-1"
"4",1.348,0.801,"10046",2,20,"1"
